marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr04_14238444	0.00360940045083726	14.735	Chr04_66852290	52.225	37.49
Chr04_14238444	0.014775306772046	14.735	Chr04_68205103	55.241	40.506
Chr04_14238444	0.0301292609574149	14.735	Chr04_71329928	73.064	58.329
Chr04_14238444	0.0753683255585362	14.735	Chr04_92840138	81.497	66.762
Chr04_14238444	0.01244689160141	14.735	Chr04_106916092	78.537	63.802
Chr04_14238444	0.110904370671993	14.735	Chr04_110545029	125.882	111.147
Chr04_14238444	0.113285500171527	14.735	Chr04_110545039	125.671	110.936
Chr04_14238444	0.0945168689923342	14.735	Chr04_138483594	82.524	67.789
Chr04_14238444	0.0794381858175513	14.735	Chr04_138523374	82.309	67.574
Chr04_14238444	0.0856632151590102	14.735	Chr04_143959487	79.505	64.77
Chr04_14238444	0.01244689160141	14.735	Chr04_156308459	85.214	70.479
Chr04_14238444	1.45552401281514e-05	14.735	Chr04_173078713	85.873	71.138
Chr04_14238444	0.00085335163367483	14.735	Chr04_222784475	94.393	79.658
Chr04_14238444	0.109753521078046	14.735	Chr04_228703128	88.294	73.559
Chr04_14238444	0.00115064808329659	14.735	Chr04_229861979	90.605	75.87
Chr04_14238444	0.0899311948522073	14.735	Chr04_233798961	122.317	107.582
Chr04_14238444	0.00192568102568462	14.735	Chr04_236911139	103.911	89.176
Chr04_14238444	0.0622332218060556	14.735	Chr04_240293260	108.976	94.241
Chr04_14238444	0.0944839672526173	14.735	Chr04_240444978	109.979	95.244
Chr04_14238444	0.191977109075189	14.735	Chr04_241702232	135.693	120.958
Chr04_14238444	0.325601826416957	14.735	Chr04_244398655	130.429	115.694
Chr04_14238444	0.118291453515066	14.735	Chr04_246091181	122.123	107.388
Chr04_14238444	0.0111808178023977	14.735	Chr04_246091193	123.575	108.84
Chr04_14238444	0.0220055677092402	14.735	Chr04_246229772	130.616	115.881
Chr04_14238444	0.184808982620215	14.735	Chr04_246627694	137.621	122.886
Chr04_14238444	0.0812990288053917	14.735	Chr04_246672510	134.929	120.194
Chr04_14238444	0.19040135194061	14.735	Chr04_246851979	141.146	126.411
Chr04_14238444	0.0334298707861582	14.735	Chr04_248039501	110.979	96.244
Chr04_14238444	0.325601826416957	14.735	Chr04_250210933	124.598	109.863
Chr04_14238444	0.0899010941220425	14.735	Chr04_255125594	113.79	99.055
Chr04_14238444	0.0899010941220425	14.735	Chr04_256014069	114.907	100.172
Chr04_14238444	0.0878024136911131	14.735	Chr04_256434035	115.75	101.015
Chr04_14238444	0.0922336872675509	14.735	Chr04_256446281	116.948	102.213
Chr04_14238444	0.181749033069353	14.735	Chr04_258526203	91.688	76.953
Chr04_14238444	0.000399405907831514	14.735	Chr04_258839385	107.122	92.387
Chr04_14238444	0.160472744514725	14.735	Chr04_260403891	159.152	144.417
Chr04_14238444	0.0311976883339224	14.735	Chr04_260663237	195.544	180.809
Chr04_14238444	0.0078341045985729	14.735	Chr04_260997279	210.778	196.043
Chr04_14238444	0.192258930690397	14.735	Chr04_261391029	155.295	140.56
Chr04_14238444	0.0950970231630511	14.735	Chr04_261635828	157.052	142.317
Chr04_14238444	0.0290368580491551	14.735	Chr04_261875652	150.524	135.789
Chr04_14238444	0.0462188267291604	14.735	Chr04_263066875	195.517	180.782
Chr04_14238444	0.035405457333821	14.735	Chr04_263883964	125.35	110.615
Chr04_14238444	0.0241649905585147	14.735	Chr04_264595550	130.034	115.299
Chr04_66852290	0.901071813895398	52.225	Chr04_68205103	55.241	3.016
Chr04_66852290	0.453510381607823	52.225	Chr04_71329928	73.064	20.839
Chr04_66852290	0.0890987203961379	52.225	Chr04_92840138	81.497	29.272
Chr04_66852290	0.000955714430514803	52.225	Chr04_106916092	78.537	26.312
Chr04_66852290	0.0872151630626949	52.225	Chr04_110545029	125.882	73.657
Chr04_66852290	0.0891267804189138	52.225	Chr04_110545039	125.671	73.446
Chr04_66852290	0.0950272282262254	52.225	Chr04_138483594	82.524	30.299
Chr04_66852290	0.0930203242675586	52.225	Chr04_138523374	82.309	30.084
Chr04_66852290	0.0871564433206797	52.225	Chr04_143959487	79.505	27.28
Chr04_66852290	0.0158407888844834	52.225	Chr04_156308459	85.214	32.989
Chr04_66852290	0.00167321397951993	52.225	Chr04_173078713	85.873	33.648
Chr04_66852290	0.182227597599458	52.225	Chr04_222784475	94.393	42.168
Chr04_66852290	0.254408130610498	52.225	Chr04_228703128	88.294	36.069
Chr04_66852290	0.138700491952227	52.225	Chr04_229861979	90.605	38.38
Chr04_66852290	0.00748441555263304	52.225	Chr04_233798961	122.317	70.092
Chr04_66852290	0.027624381740573	52.225	Chr04_236911139	103.911	51.686
Chr04_66852290	0.00710684347721164	52.225	Chr04_240293260	108.976	56.751
Chr04_66852290	0.00338461695420715	52.225	Chr04_240444978	109.979	57.754
Chr04_66852290	0.0256918451502651	52.225	Chr04_241702232	135.693	83.468
Chr04_66852290	0.256284156638891	52.225	Chr04_244398655	130.429	78.204
Chr04_66852290	0.09308631060053	52.225	Chr04_246091181	122.123	69.898
Chr04_66852290	0.0432741910569306	52.225	Chr04_246091193	123.575	71.35
Chr04_66852290	0.0313383793832587	52.225	Chr04_246229772	130.616	78.391
Chr04_66852290	0.00270373310000281	52.225	Chr04_246627694	137.621	85.396
Chr04_66852290	0.0370749319220894	52.225	Chr04_246672510	134.929	82.704
Chr04_66852290	0.00403792293521464	52.225	Chr04_246851979	141.146	88.921
Chr04_66852290	0.0783023793164527	52.225	Chr04_248039501	110.979	58.754
Chr04_66852290	0.256284156638891	52.225	Chr04_250210933	124.598	72.373
Chr04_66852290	0.000225289081146134	52.225	Chr04_255125594	113.79	61.565
Chr04_66852290	0.00214177965861821	52.225	Chr04_256014069	114.907	62.682
Chr04_66852290	0.000119054283545858	52.225	Chr04_256434035	115.75	63.525
Chr04_66852290	0.00645999042072431	52.225	Chr04_256446281	116.948	64.723
Chr04_66852290	0.142720685097739	52.225	Chr04_258526203	91.688	39.463
Chr04_66852290	0.0283522386469089	52.225	Chr04_258839385	107.122	54.897
Chr04_66852290	0.173801231786196	52.225	Chr04_260403891	159.152	106.927
Chr04_66852290	0.103351008097907	52.225	Chr04_260663237	195.544	143.319
Chr04_66852290	0.00421033199207753	52.225	Chr04_260997279	210.778	158.553
Chr04_66852290	0.213222203416759	52.225	Chr04_261391029	155.295	103.07
Chr04_66852290	0.119357788041652	52.225	Chr04_261635828	157.052	104.827
Chr04_66852290	0.0708226872740228	52.225	Chr04_261875652	150.524	98.299
Chr04_66852290	0.00255778402170247	52.225	Chr04_263066875	195.517	143.292
Chr04_66852290	0.0620880954131165	52.225	Chr04_263883964	125.35	73.125
Chr04_66852290	0.00476964713783849	52.225	Chr04_264595550	130.034	77.809
Chr04_68205103	0.540618231865877	55.241	Chr04_71329928	73.064	17.823
Chr04_68205103	0.093714252453409	55.241	Chr04_92840138	81.497	26.256
Chr04_68205103	0.00100996832313743	55.241	Chr04_106916092	78.537	23.296
Chr04_68205103	0.0917961083470894	55.241	Chr04_110545029	125.882	70.641
Chr04_68205103	0.0938082410898962	55.241	Chr04_110545039	125.671	70.43
Chr04_68205103	0.0999458990476251	55.241	Chr04_138483594	82.524	27.283
Chr04_68205103	0.0978545023405549	55.241	Chr04_138523374	82.309	27.068
Chr04_68205103	0.09180749427125	55.241	Chr04_143959487	79.505	24.264
Chr04_68205103	0.0150555326831277	55.241	Chr04_156308459	85.214	29.973
Chr04_68205103	0.0011017688333571	55.241	Chr04_173078713	85.873	30.632
Chr04_68205103	0.220424148492833	55.241	Chr04_222784475	94.393	39.152
Chr04_68205103	0.272847636545918	55.241	Chr04_228703128	88.294	33.053
Chr04_68205103	0.17211759697968	55.241	Chr04_229861979	90.605	35.364
Chr04_68205103	0.0744079324018212	55.241	Chr04_233798961	122.317	67.076
Chr04_68205103	0.0382731022726602	55.241	Chr04_236911139	103.911	48.67
Chr04_68205103	0.000130725820029405	55.241	Chr04_240293260	108.976	53.735
Chr04_68205103	0.00496334169177862	55.241	Chr04_240444978	109.979	54.738
Chr04_68205103	0.0633627831553759	55.241	Chr04_241702232	135.693	80.452
Chr04_68205103	0.269558996953222	55.241	Chr04_244398655	130.429	75.188
Chr04_68205103	0.0979768310673706	55.241	Chr04_246091181	122.123	66.882
Chr04_68205103	0.0873316667376107	55.241	Chr04_246091193	123.575	68.334
Chr04_68205103	0.063063206134228	55.241	Chr04_246229772	130.616	75.375
Chr04_68205103	0.0298789259205773	55.241	Chr04_246627694	137.621	82.38
Chr04_68205103	0.067261566695299	55.241	Chr04_246672510	134.929	79.688
Chr04_68205103	0.0320340923178151	55.241	Chr04_246851979	141.146	85.905
Chr04_68205103	0.106542502653256	55.241	Chr04_248039501	110.979	55.738
Chr04_68205103	0.269558996953222	55.241	Chr04_250210933	124.598	69.357
Chr04_68205103	0.030360060079418	55.241	Chr04_255125594	113.79	58.549
Chr04_68205103	0.00626809130046835	55.241	Chr04_256014069	114.907	59.666
Chr04_68205103	0.0159189088786894	55.241	Chr04_256434035	115.75	60.509
Chr04_68205103	0.001332746433237	55.241	Chr04_256446281	116.948	61.707
Chr04_68205103	0.13412978368642	55.241	Chr04_258526203	91.688	36.447
Chr04_68205103	0.0387674268245758	55.241	Chr04_258839385	107.122	51.881
Chr04_68205103	0.182802317988518	55.241	Chr04_260403891	159.152	103.911
Chr04_68205103	0.108704857913975	55.241	Chr04_260663237	195.544	140.303
Chr04_68205103	0.00573261965248263	55.241	Chr04_260997279	210.778	155.537
Chr04_68205103	0.224265840071835	55.241	Chr04_261391029	155.295	100.054
Chr04_68205103	0.131921764619331	55.241	Chr04_261635828	157.052	101.811
Chr04_68205103	0.074397943441434	55.241	Chr04_261875652	150.524	95.283
Chr04_68205103	0.00414222518420583	55.241	Chr04_263066875	195.517	140.276
Chr04_68205103	0.112881889777046	55.241	Chr04_263883964	125.35	70.109
Chr04_68205103	0.016654552435465	55.241	Chr04_264595550	130.034	74.793
Chr04_71329928	0.000894588616610668	73.064	Chr04_92840138	81.497	8.43300000000001
Chr04_71329928	0.00100996832313743	73.064	Chr04_106916092	78.537	5.47300000000001
Chr04_71329928	0.0917676763529342	73.064	Chr04_110545029	125.882	52.818
Chr04_71329928	0.0937754621130867	73.064	Chr04_110545039	125.671	52.607
Chr04_71329928	0.00414222518420583	73.064	Chr04_138483594	82.524	9.46000000000001
Chr04_71329928	0.0231232049709133	73.064	Chr04_138523374	82.309	9.245
Chr04_71329928	0.00737722969376976	73.064	Chr04_143959487	79.505	6.441
Chr04_71329928	0.0150555326831277	73.064	Chr04_156308459	85.214	12.15
Chr04_71329928	0.0011017688333571	73.064	Chr04_173078713	85.873	12.809
Chr04_71329928	0.436263240856358	73.064	Chr04_222784475	94.393	21.329
Chr04_71329928	0.35254364917668	73.064	Chr04_228703128	88.294	15.23
Chr04_71329928	0.373272886944069	73.064	Chr04_229861979	90.605	17.541
Chr04_71329928	0.00626809130046835	73.064	Chr04_233798961	122.317	49.253
Chr04_71329928	0.0927017719656974	73.064	Chr04_236911139	103.911	30.847
Chr04_71329928	0.00153614691177718	73.064	Chr04_240293260	108.976	35.912
Chr04_71329928	1.17003770738369e-05	73.064	Chr04_240444978	109.979	36.915
Chr04_71329928	0.00189934123707261	73.064	Chr04_241702232	135.693	62.629
Chr04_71329928	0.269558980892412	73.064	Chr04_244398655	130.429	57.365
Chr04_71329928	0.0979587855056088	73.064	Chr04_246091181	122.123	49.059
Chr04_71329928	0.164779891083296	73.064	Chr04_246091193	123.575	50.511
Chr04_71329928	0.130828306118298	73.064	Chr04_246229772	130.616	57.552
Chr04_71329928	0.00205151311598227	73.064	Chr04_246627694	137.621	64.557
Chr04_71329928	0.0335955530640003	73.064	Chr04_246672510	134.929	61.865
Chr04_71329928	0.015474999426638	73.064	Chr04_246851979	141.146	68.082
Chr04_71329928	0.19086245444347	73.064	Chr04_248039501	110.979	37.915
Chr04_71329928	0.269558996953222	73.064	Chr04_250210933	124.598	51.534
Chr04_71329928	0.00626809130046835	73.064	Chr04_255125594	113.79	40.726
Chr04_71329928	4.29917776924693e-05	73.064	Chr04_256014069	114.907	41.843
Chr04_71329928	0.000418631491970669	73.064	Chr04_256434035	115.75	42.686
Chr04_71329928	0.000923874822305012	73.064	Chr04_256446281	116.948	43.884
Chr04_71329928	0.194781539460859	73.064	Chr04_258526203	91.688	18.624
Chr04_71329928	0.126973521311085	73.064	Chr04_258839385	107.122	34.058
Chr04_71329928	0.182802317988518	73.064	Chr04_260403891	159.152	86.088
Chr04_71329928	0.108715754403687	73.064	Chr04_260663237	195.544	122.48
Chr04_71329928	0.000325079279780597	73.064	Chr04_260997279	210.778	137.714
Chr04_71329928	0.224265840071835	73.064	Chr04_261391029	155.295	82.231
Chr04_71329928	0.136874948158479	73.064	Chr04_261635828	157.052	83.988
Chr04_71329928	0.0744079324018212	73.064	Chr04_261875652	150.524	77.46
Chr04_71329928	0.0999458990476251	73.064	Chr04_263066875	195.517	122.453
Chr04_71329928	0.19846906909829	73.064	Chr04_263883964	125.35	52.286
Chr04_71329928	0.0319936909477952	73.064	Chr04_264595550	130.034	56.97
Chr04_92840138	0.0013303234831851	81.497	Chr04_106916092	78.537	2.95999999999999
Chr04_92840138	0.00642340189814919	81.497	Chr04_110545029	125.882	44.385
Chr04_92840138	1.6448787625545e-05	81.497	Chr04_110545039	125.671	44.174
Chr04_92840138	0.895694865798191	81.497	Chr04_138483594	82.524	1.027
Chr04_92840138	0.915541358884859	81.497	Chr04_138523374	82.309	0.811999999999998
Chr04_92840138	0.977635805068595	81.497	Chr04_143959487	79.505	1.992
Chr04_92840138	0.0116422127734147	81.497	Chr04_156308459	85.214	3.717
Chr04_92840138	0.0117610481349602	81.497	Chr04_173078713	85.873	4.376
Chr04_92840138	0.00577534832212265	81.497	Chr04_222784475	94.393	12.896
Chr04_92840138	0.266014081848095	81.497	Chr04_228703128	88.294	6.797
Chr04_92840138	0.100883999215829	81.497	Chr04_229861979	90.605	9.108
Chr04_92840138	0.0960823806320919	81.497	Chr04_233798961	122.317	40.82
Chr04_92840138	0.177148952653366	81.497	Chr04_236911139	103.911	22.414
Chr04_92840138	0.108256352730698	81.497	Chr04_240293260	108.976	27.479
Chr04_92840138	0.100910585144004	81.497	Chr04_240444978	109.979	28.482
Chr04_92840138	0.182203839819985	81.497	Chr04_241702232	135.693	54.196
Chr04_92840138	0.347924556851179	81.497	Chr04_244398655	130.429	48.932
Chr04_92840138	0.126452294796848	81.497	Chr04_246091181	122.123	40.626
Chr04_92840138	0.00829904162463802	81.497	Chr04_246091193	123.575	42.078
Chr04_92840138	0.000378888840635168	81.497	Chr04_246229772	130.616	49.119
Chr04_92840138	0.20285123525117	81.497	Chr04_246627694	137.621	56.124
Chr04_92840138	0.0868509370662905	81.497	Chr04_246672510	134.929	53.432
Chr04_92840138	0.150650447868651	81.497	Chr04_246851979	141.146	59.649
Chr04_92840138	0.00226794842159752	81.497	Chr04_248039501	110.979	29.482
Chr04_92840138	0.34792455685118	81.497	Chr04_250210933	124.598	43.101
Chr04_92840138	0.0961445830920918	81.497	Chr04_255125594	113.79	32.293
Chr04_92840138	0.0961445830920918	81.497	Chr04_256014069	114.907	33.41
Chr04_92840138	0.0937994075344461	81.497	Chr04_256434035	115.75	34.253
Chr04_92840138	0.0985656296506567	81.497	Chr04_256446281	116.948	35.451
Chr04_92840138	0.194209450495551	81.497	Chr04_258526203	91.688	10.191
Chr04_92840138	0.170621458075394	81.497	Chr04_258839385	107.122	25.625
Chr04_92840138	0.183137772751561	81.497	Chr04_260403891	159.152	77.655
Chr04_92840138	0.0416706992273555	81.497	Chr04_260663237	195.544	114.047
Chr04_92840138	0.0347221843212259	81.497	Chr04_260997279	210.778	129.281
Chr04_92840138	0.242832576871613	81.497	Chr04_261391029	155.295	73.798
Chr04_92840138	0.15788056201109	81.497	Chr04_261635828	157.052	75.555
Chr04_92840138	0.0960768621697069	81.497	Chr04_261875652	150.524	69.027
Chr04_92840138	0.00238353052957999	81.497	Chr04_263066875	195.517	114.02
Chr04_92840138	0.0135886286114386	81.497	Chr04_263883964	125.35	43.853
Chr04_92840138	0.0383368074862696	81.497	Chr04_264595550	130.034	48.537
Chr04_106916092	0.0119016445634275	78.537	Chr04_110545029	125.882	47.345
Chr04_106916092	0.0116422127734147	78.537	Chr04_110545039	125.671	47.134
Chr04_106916092	0.00142471996813524	78.537	Chr04_138483594	82.524	3.98699999999999
