marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr12_2429420	0.268636110124244	16.986	Chr12_9589884	5.554	11.432
Chr12_2429420	0.499640954487431	16.986	Chr12_13616417	11.421	5.565
Chr12_2429420	0.477848359588805	16.986	Chr12_13701831	9.335	7.651
Chr12_2429420	0.666705492458306	16.986	Chr12_16541323	12.641	4.345
Chr12_2429420	0.201564074344824	16.986	Chr12_27354692	34.902	17.916
Chr12_2429420	0.0914817076178378	16.986	Chr12_29752621	55.876	38.89
Chr12_2429420	0.00310822218473502	16.986	Chr12_42121961	128.666	111.68
Chr12_2429420	0.0870405465322995	16.986	Chr12_51058733	36.246	19.26
Chr12_2429420	0.140315948876229	16.986	Chr12_59289113	48.155	31.169
Chr12_2429420	0.148861896647127	16.986	Chr12_60489784	47.696	30.71
Chr12_2429420	0.00812580416730983	16.986	Chr12_70357286	51.676	34.69
Chr12_2429420	0.206300181293	16.986	Chr12_77058163	42.723	25.737
Chr12_2429420	0.188395073208787	16.986	Chr12_82921902	42.129	25.143
Chr12_2429420	0.000425303835014661	16.986	Chr12_86771400	56.868	39.882
Chr12_2429420	0.0852158388765829	16.986	Chr12_87777829	55.006	38.02
Chr12_2429420	0.108769136469711	16.986	Chr12_92762955	53.842	36.856
Chr12_2429420	0.073167295631382	16.986	Chr12_99010716	52.754	35.768
Chr12_2429420	0.0203609879833488	16.986	Chr12_99319067	56.637	39.651
Chr12_2429420	0.0605301876835311	16.986	Chr12_101197384	56.548	39.562
Chr12_2429420	0.0203609879833488	16.986	Chr12_110485935	60.607	43.621
Chr12_2429420	0.0643917424775129	16.986	Chr12_114816779	58.493	41.507
Chr12_2429420	0.0712930917624811	16.986	Chr12_122049898	60.819	43.833
Chr12_2429420	0.049383950919535	16.986	Chr12_122681629	60.054	43.068
Chr12_2429420	0.0515584349377923	16.986	Chr12_125176265	58.704	41.718
Chr12_2429420	0.0595137757529563	16.986	Chr12_127142371	59.762	42.776
Chr12_2429420	0.0928752765658302	16.986	Chr12_147552391	55.709	38.723
Chr12_2429420	0.00812580416730983	16.986	Chr12_151333797	56.107	39.121
Chr12_2429420	0.00287717218844406	16.986	Chr12_167994920	57.075	40.089
Chr12_2429420	0.00812580416730983	16.986	Chr12_201376310	60.697	43.711
Chr12_2429420	0.00308763509198635	16.986	Chr12_201596125	60.636	43.65
Chr12_2429420	0.0930429450540459	16.986	Chr12_203098219	56.327	39.341
Chr12_2429420	0.0625384823300499	16.986	Chr12_208165297	62.409	45.423
Chr12_2429420	0.00287717218844406	16.986	Chr12_238818017	58.24	41.254
Chr12_2429420	0.100385911979217	16.986	Chr12_248947888	59.541	42.555
Chr12_2429420	0.0703720881120489	16.986	Chr12_253641525	61.817	44.831
Chr12_2429420	0.0643917424775129	16.986	Chr12_253921298	61.517	44.531
Chr12_2429420	0.0266916563430667	16.986	Chr12_255376733	60.217	43.231
Chr12_2429420	0.0760182870975206	16.986	Chr12_261424108	65.895	48.909
Chr12_2429420	0.0166519336343752	16.986	Chr12_261424122	67.596	50.61
Chr12_2429420	0.00737991983904483	16.986	Chr12_261998642	66.701	49.715
Chr12_2429420	0.00650834939080189	16.986	Chr12_262720774	69.23	52.244
Chr12_2429420	0.000880152130629996	16.986	Chr12_263069745	68.198	51.212
Chr12_2429420	0.049383950919535	16.986	Chr12_266403824	59.851	42.865
Chr12_2429420	0.089125845125563	16.986	Chr12_281889133	57.456	40.47
Chr12_2429420	0.10101737586981	16.986	Chr12_290148928	50.462	33.476
Chr12_2429420	0.0320881188139074	16.986	Chr12_295308449	62.239	45.253
