marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr18_26390204	0.927605537592114	12.83	Chr18_30380788	18.987	6.157
Chr18_26390204	0.830895562918204	12.83	Chr18_33705194	5.027	7.803
Chr18_26390204	0.0192100171928853	12.83	Chr18_46154990	46.578	33.748
Chr18_26390204	0.572928923295352	12.83	Chr18_47281403	43.794	30.964
Chr18_26390204	0.102708461107412	12.83	Chr18_49370353	29.797	16.967
Chr18_26390204	0.672529945489127	12.83	Chr18_50664633	32.327	19.497
Chr18_26390204	0.109508170152196	12.83	Chr18_52715028	26.549	13.719
Chr18_26390204	0.000353390944771304	12.83	Chr18_63399411	61.247	48.417
Chr18_26390204	0.424803429274773	12.83	Chr18_70726493	50.439	37.609
Chr18_26390204	0.116504749091409	12.83	Chr18_93106571	86.776	73.946
Chr18_26390204	0.262041410562513	12.83	Chr18_106896159	73.53	60.7
Chr18_26390204	0.0319686507296462	12.83	Chr18_118434941	75.959	63.129
Chr18_26390204	0.287133693847348	12.83	Chr18_120939654	72.736	59.906
Chr18_26390204	0.00176560694609728	12.83	Chr18_127947736	78.265	65.435
Chr18_26390204	0.00623167301673304	12.83	Chr18_132512945	75.007	62.177
Chr18_26390204	0.221618427659394	12.83	Chr18_154169619	75.752	62.922
Chr18_26390204	0.0342394241182407	12.83	Chr18_165162052	75.456	62.626
Chr18_26390204	0.0308135090826934	12.83	Chr18_165163184	76.337	63.507
Chr18_26390204	0.0251902422671946	12.83	Chr18_170459443	76.767	63.937
Chr18_26390204	0.0574287887895305	12.83	Chr18_171967007	72.554	59.724
Chr18_26390204	0.0349213898687803	12.83	Chr18_171984737	78.409	65.579
Chr18_26390204	0.29204526581545	12.83	Chr18_190290921	74.767	61.937
Chr18_26390204	0.0221309945826504	12.83	Chr18_192774956	75.447	62.617
Chr18_26390204	0.0168251104070699	12.83	Chr18_192774990	76.961	64.131
Chr18_26390204	0.287133693847348	12.83	Chr18_201585571	75.143	62.313
Chr18_26390204	0.0279593030885127	12.83	Chr18_206116238	74.797	61.967
Chr18_26390204	0.282305368873165	12.83	Chr18_210332991	74.9	62.07
Chr18_26390204	0.0279137165212013	12.83	Chr18_220441407	75.339	62.509
Chr18_26390204	0.109516609737446	12.83	Chr18_233148703	71.399	58.569
Chr18_26390204	0.109516609737446	12.83	Chr18_243073295	69.026	56.196
Chr18_26390204	0.234636377387659	12.83	Chr18_257655137	62.008	49.178
Chr18_26390204	0.268299221657643	12.83	Chr18_260518207	69.227	56.397
Chr18_26390204	0.000729639773981414	12.83	Chr18_260875322	85.767	72.937
Chr18_26390204	0.0556980174568557	12.83	Chr18_263616181	76.034	63.204
Chr18_26390204	0.0349213898687803	12.83	Chr18_265238727	76.476	63.646
Chr18_26390204	0.0279137165212013	12.83	Chr18_273564961	75.051	62.221
Chr18_26390204	0.0146094960296228	12.83	Chr18_282150849	77.959	65.129
Chr18_26390204	0.277558176192497	12.83	Chr18_305332118	76.214	63.384
Chr18_26390204	0.29204526581545	12.83	Chr18_315460355	74.474	61.644
Chr18_26390204	0.250763508028612	12.83	Chr18_318661298	76.35	63.52
Chr18_26390204	0.277558176192497	12.83	Chr18_322420106	74.633	61.803
Chr18_26390204	0.0458963216460203	12.83	Chr18_326978751	75.801	62.971
Chr18_26390204	0.287133693847348	12.83	Chr18_358689833	74.207	61.377
Chr18_26390204	0.121437271983172	12.83	Chr18_359455445	81.303	68.473
Chr18_26390204	0.118927416872522	12.83	Chr18_361406817	84.29	71.46
Chr18_26390204	0.116504749091409	12.83	Chr18_364421391	79.289	66.459
Chr18_26390204	0.11422127755471	12.83	Chr18_365331873	80.299	67.469
Chr18_26390204	0.282305368873165	12.83	Chr18_370145998	74.157	61.327
Chr18_26390204	0.00224048465198913	12.83	Chr18_399723004	93.792	80.962
Chr18_26390204	0.0156364049983598	12.83	Chr18_408897746	49.45	36.62
Chr18_26390204	0.00176560694609728	12.83	Chr18_430737607	117.515	104.685
Chr18_26390204	0.00224048465198913	12.83	Chr18_440072833	151.649	138.819
Chr18_26390204	0.000353390944771304	12.83	Chr18_442482754	128.588	115.758
Chr18_26390204	0.00176560694609728	12.83	Chr18_473218181	54.402	41.572
Chr18_26390204	0.0296157722283103	12.83	Chr18_509076079	134.541	121.711
Chr18_26390204	0.0757552445480049	12.83	Chr18_516958684	107.295	94.465
Chr18_26390204	0.00107846602297963	12.83	Chr18_554011866	8.486	4.344
Chr18_26390204	0.000353390944771304	12.83	Chr18_560288751	141.158	128.328
Chr18_30380788	0.762982387323517	18.987	Chr18_33705194	5.027	13.96
Chr18_30380788	0.0182960494903777	18.987	Chr18_46154990	46.578	27.591
Chr18_30380788	0.595610476139174	18.987	Chr18_47281403	43.794	24.807
Chr18_30380788	0.105252914300467	18.987	Chr18_49370353	29.797	10.81
Chr18_30380788	0.696581022918292	18.987	Chr18_50664633	32.327	13.34
Chr18_30380788	0.112221209750017	18.987	Chr18_52715028	26.549	7.562
Chr18_30380788	0.000268087847412841	18.987	Chr18_63399411	61.247	42.26
Chr18_30380788	0.445072572568951	18.987	Chr18_70726493	50.439	31.452
Chr18_30380788	0.119453510390388	18.987	Chr18_93106571	86.776	67.789
Chr18_30380788	0.270205312231223	18.987	Chr18_106896159	73.53	54.543
Chr18_30380788	0.06397143303334	18.987	Chr18_118434941	75.959	56.972
Chr18_30380788	0.294250636427361	18.987	Chr18_120939654	72.736	53.749
Chr18_30380788	0.00205985646656742	18.987	Chr18_127947736	78.265	59.278
Chr18_30380788	0.00291083582794226	18.987	Chr18_132512945	75.007	56.02
Chr18_30380788	0.228687809531631	18.987	Chr18_154169619	75.752	56.765
Chr18_30380788	0.0643165860128567	18.987	Chr18_165162052	75.456	56.469
Chr18_30380788	0.0596643510162906	18.987	Chr18_165163184	76.337	57.35
Chr18_30380788	0.0548028331839606	18.987	Chr18_170459443	76.767	57.78
Chr18_30380788	0.0747446871792439	18.987	Chr18_171967007	72.554	53.567
Chr18_30380788	0.0674200953592002	18.987	Chr18_171984737	78.409	59.422
Chr18_30380788	0.299283981924592	18.987	Chr18_190290921	74.767	55.78
Chr18_30380788	0.048013864748316	18.987	Chr18_192774956	75.447	56.46
Chr18_30380788	0.0259247515025957	18.987	Chr18_192774990	76.961	57.974
Chr18_30380788	0.294250636427361	18.987	Chr18_201585571	75.143	56.156
Chr18_30380788	0.0558762680541406	18.987	Chr18_206116238	74.797	55.81
Chr18_30380788	0.289302601882759	18.987	Chr18_210332991	74.9	55.913
Chr18_30380788	0.0584075319255601	18.987	Chr18_220441407	75.339	56.352
Chr18_30380788	0.112286223477536	18.987	Chr18_233148703	71.399	52.412
Chr18_30380788	0.112286223477536	18.987	Chr18_243073295	69.026	50.039
Chr18_30380788	0.242204226547364	18.987	Chr18_257655137	62.008	43.021
Chr18_30380788	0.274949197586734	18.987	Chr18_260518207	69.227	50.24
Chr18_30380788	0.000554253059499468	18.987	Chr18_260875322	85.767	66.78
Chr18_30380788	0.090585684842223	18.987	Chr18_263616181	76.034	57.047
Chr18_30380788	0.0674200953592002	18.987	Chr18_265238727	76.476	57.489
Chr18_30380788	0.0584075319255601	18.987	Chr18_273564961	75.051	56.064
Chr18_30380788	0.0142535736838031	18.987	Chr18_282150849	77.959	58.972
Chr18_30380788	0.284437711147799	18.987	Chr18_305332118	76.214	57.227
Chr18_30380788	0.299283981924592	18.987	Chr18_315460355	74.474	55.487
Chr18_30380788	0.26073643285831	18.987	Chr18_318661298	76.35	57.363
Chr18_30380788	0.284437711147799	18.987	Chr18_322420106	74.633	55.646
Chr18_30380788	0.0809022221533156	18.987	Chr18_326978751	75.801	56.814
Chr18_30380788	0.294250636427361	18.987	Chr18_358689833	74.207	55.22
Chr18_30380788	0.124361044544793	18.987	Chr18_359455445	81.303	62.316
Chr18_30380788	0.121946065290389	18.987	Chr18_361406817	84.29	65.303
Chr18_30380788	0.119453510390388	18.987	Chr18_364421391	79.289	60.302
Chr18_30380788	0.11695850346157	18.987	Chr18_365331873	80.299	61.312
Chr18_30380788	0.289302601882759	18.987	Chr18_370145998	74.157	55.17
Chr18_30380788	0.00229937030650309	18.987	Chr18_399723004	93.792	74.805
Chr18_30380788	0.0167008780815386	18.987	Chr18_408897746	49.45	30.463
Chr18_30380788	0.00205985646656742	18.987	Chr18_430737607	117.515	98.528
Chr18_30380788	0.00229937030650309	18.987	Chr18_440072833	151.649	132.662
Chr18_30380788	0.000268087847412841	18.987	Chr18_442482754	128.588	109.601
Chr18_30380788	0.00205985646656742	18.987	Chr18_473218181	54.402	35.415
Chr18_30380788	0.0288957373944338	18.987	Chr18_509076079	134.541	115.554
Chr18_30380788	0.0664983462230882	18.987	Chr18_516958684	107.295	88.308
Chr18_30380788	0.00110754812002774	18.987	Chr18_554011866	8.486	10.501
Chr18_30380788	0.000268087847412841	18.987	Chr18_560288751	141.158	122.171
Chr18_33705194	0.000930448994377537	5.027	Chr18_46154990	46.578	41.551
Chr18_33705194	0.430635584811809	5.027	Chr18_47281403	43.794	38.767
Chr18_33705194	0.100191515552708	5.027	Chr18_49370353	29.797	24.77
Chr18_33705194	0.520892056706278	5.027	Chr18_50664633	32.327	27.3
Chr18_33705194	0.106824460747417	5.027	Chr18_52715028	26.549	21.522
Chr18_33705194	0.000451137293810831	5.027	Chr18_63399411	61.247	56.22
Chr18_33705194	0.332786027495232	5.027	Chr18_70726493	50.439	45.412
Chr18_33705194	0.113737735186598	5.027	Chr18_93106571	86.776	81.749
Chr18_33705194	0.253905128587266	5.027	Chr18_106896159	73.53	68.503
Chr18_33705194	0.00173908566383346	5.027	Chr18_118434941	75.959	70.932
Chr18_33705194	0.280093691215502	5.027	Chr18_120939654	72.736	67.709
Chr18_33705194	0.0014951149355202	5.027	Chr18_127947736	78.265	73.238
Chr18_33705194	0.0979573856684321	5.027	Chr18_132512945	75.007	69.98
Chr18_33705194	0.211346202397924	5.027	Chr18_154169619	75.752	70.725
Chr18_33705194	0.00439049423152691	5.027	Chr18_165162052	75.456	70.429
Chr18_33705194	0.00292702916868582	5.027	Chr18_165163184	76.337	71.31
Chr18_33705194	0.000258296360442367	5.027	Chr18_170459443	76.767	71.74
Chr18_33705194	0.00819589541045183	5.027	Chr18_171967007	72.554	67.527
Chr18_33705194	0.00257461340045199	5.027	Chr18_171984737	78.409	73.382
Chr18_33705194	0.284884806125066	5.027	Chr18_190290921	74.767	69.74
Chr18_33705194	0.00065782881108058	5.027	Chr18_192774956	75.447	70.42
Chr18_33705194	0.000410172011633922	5.027	Chr18_192774990	76.961	71.934
Chr18_33705194	0.280093691215502	5.027	Chr18_201585571	75.143	70.116
Chr18_33705194	0.0021533716904618	5.027	Chr18_206116238	74.797	69.77
Chr18_33705194	0.275383781654219	5.027	Chr18_210332991	74.9	69.873
Chr18_33705194	0.000632606410354816	5.027	Chr18_220441407	75.339	70.312
Chr18_33705194	0.00185115659257078	5.027	Chr18_233148703	71.399	66.372
Chr18_33705194	0.00185115659257078	5.027	Chr18_243073295	69.026	63.999
Chr18_33705194	0.227152150784079	5.027	Chr18_257655137	62.008	56.981
Chr18_33705194	0.261721137388618	5.027	Chr18_260518207	69.227	64.2
Chr18_33705194	0.000930448994377537	5.027	Chr18_260875322	85.767	80.74
Chr18_33705194	0.0148033935745049	5.027	Chr18_263616181	76.034	71.007
Chr18_33705194	0.0113013199873547	5.027	Chr18_265238727	76.476	71.449
Chr18_33705194	0.000632606410354816	5.027	Chr18_273564961	75.051	70.024
Chr18_33705194	0.0149793763181561	5.027	Chr18_282150849	77.959	72.932
Chr18_33705194	0.270753014616445	5.027	Chr18_305332118	76.214	71.187
Chr18_33705194	0.284884806125066	5.027	Chr18_315460355	74.474	69.447
Chr18_33705194	0.200134168177189	5.027	Chr18_318661298	76.35	71.323
Chr18_33705194	0.270753014616445	5.027	Chr18_322420106	74.633	69.606
Chr18_33705194	0.00702873161156551	5.027	Chr18_326978751	75.801	70.774
Chr18_33705194	0.280093691215502	5.027	Chr18_358689833	74.207	69.18
Chr18_33705194	0.118348813320646	5.027	Chr18_359455445	81.303	76.276
Chr18_33705194	0.11606141574637	5.027	Chr18_361406817	84.29	79.263
Chr18_33705194	0.113695715754656	5.027	Chr18_364421391	79.289	74.262
Chr18_33705194	0.00247890739811201	5.027	Chr18_365331873	80.299	75.272
Chr18_33705194	0.275383781654219	5.027	Chr18_370145998	74.157	69.13
Chr18_33705194	0.00218223801958502	5.027	Chr18_399723004	93.792	88.765
Chr18_33705194	0.0158956790403462	5.027	Chr18_408897746	49.45	44.423
Chr18_33705194	0.0014951149355202	5.027	Chr18_430737607	117.515	112.488
Chr18_33705194	0.00218223801958502	5.027	Chr18_440072833	151.649	146.622
