marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr03_5067480	0.000431838448900661	114.364	Chr03_5067506	106.565	7.79900000000001
Chr03_5067480	0.294154591049472	114.364	Chr03_5067523	107.265	7.099
Chr03_5067480	0.000663305546281188	114.364	Chr03_5397181	108.638	5.726
Chr03_5067480	0.0139193695956842	114.364	Chr03_7750954	103.901	10.463
Chr03_5067480	0.0944420022747824	114.364	Chr03_20191494	106.138	8.226
Chr03_5067480	0.693039951071924	114.364	Chr03_42742623	129.578	15.214
Chr03_5067480	0.159535335326844	114.364	Chr03_43589399	102.927	11.437
Chr03_5067480	0.022716410913753	114.364	Chr03_48001230	105.214	9.15000000000001
Chr03_5067480	0.131987773037234	114.364	Chr03_49658012	106.868	7.49600000000001
Chr03_5067480	0.0735055100631908	114.364	Chr03_59231553	128.238	13.874
Chr03_5067480	0.0952279525075587	114.364	Chr03_78858449	98.666	15.698
Chr03_5067480	0.425881939420025	114.364	Chr03_81481243	79.041	35.323
Chr03_5067480	0.00430295603053892	114.364	Chr03_83061593	76.64	37.724
Chr03_5067480	0.00365174363685656	114.364	Chr03_84041899	90.668	23.696
Chr03_5067480	0.114087288018539	114.364	Chr03_84369763	87.971	26.393
Chr03_5067480	0.323120254152347	114.364	Chr03_89127998	59.867	54.497
Chr03_5067480	0.305554937637677	114.364	Chr03_89239386	61.431	52.933
Chr03_5067480	0.0735013494724182	114.364	Chr03_102794002	98.025	16.339
Chr03_5067480	0.0751512320917815	114.364	Chr03_103629116	98.162	16.202
Chr03_5067480	0.12291786506885	114.364	Chr03_104631942	96.87	17.494
Chr03_5067480	0.000282944929517725	114.364	Chr03_122754247	61.854	52.51
Chr03_5067480	0.0692852570904681	114.364	Chr03_131736727	71.724	42.64
Chr03_5067480	0.0735989270969768	114.364	Chr03_133897959	53.837	60.527
Chr03_5067480	0.00762347992475287	114.364	Chr03_138198686	65.481	48.883
Chr03_5067480	0.0925248110350167	114.364	Chr03_144403311	80.083	34.281
Chr03_5067480	0.0453386961599768	114.364	Chr03_146139460	83.88	30.484
Chr03_5067480	0.0106973178739544	114.364	Chr03_147264642	70.573	43.791
Chr03_5067480	0.0173197231013803	114.364	Chr03_148761731	69.782	44.582
Chr03_5067480	0.00155536615868258	114.364	Chr03_153682605	68.363	46.001
Chr03_5067480	0.0212045964040782	114.364	Chr03_157819808	66.403	47.961
Chr03_5067480	0.0173197231013803	114.364	Chr03_161965840	53.667	60.697
Chr03_5067480	0.0133993302820027	114.364	Chr03_182610723	55.615	58.749
Chr03_5067480	0.0853603348881115	114.364	Chr03_203252392	61.089	53.275
Chr03_5067480	0.125144748255861	114.364	Chr03_204262200	58.478	55.886
Chr03_5067480	0.0675673690240987	114.364	Chr03_223573818	75.641	38.723
Chr03_5067480	0.00453977446921699	114.364	Chr03_253504777	68.618	45.746
Chr03_5067480	0.00529160441140489	114.364	Chr03_253901771	67.469	46.895
Chr03_5067480	0.0169038086640157	114.364	Chr03_257750499	65.92	48.444
Chr03_5067480	0.00848188878271038	114.364	Chr03_260622619	77.512	36.852
Chr03_5067480	0.105863175684176	114.364	Chr03_272215949	56.562	57.802
Chr03_5067480	0.0837126337222839	114.364	Chr03_282134175	76.431	37.933
Chr03_5067480	0.0108196172353226	114.364	Chr03_288115286	76.926	37.438
Chr03_5067480	0.000431838448900661	114.364	Chr03_328577776	92.273	22.091
Chr03_5067480	0.00213449155308318	114.364	Chr03_328779163	90.004	24.36
Chr03_5067480	0.0944420150557215	114.364	Chr03_329286548	93.137	21.227
Chr03_5067480	0.0278960659971468	114.364	Chr03_331096261	55.229	59.135
Chr03_5067480	0.0719787685110011	114.364	Chr03_347078225	54.275	60.089
Chr03_5067480	0.0561533675125826	114.364	Chr03_348181670	55.18	59.184
Chr03_5067480	0.0981631012316853	114.364	Chr03_351990389	76.277	38.087
Chr03_5067480	0.325426131483465	114.364	Chr03_357099285	64.061	50.303
Chr03_5067480	0.140843770274136	114.364	Chr03_403099777	72.34	42.024
Chr03_5067480	0.0145384174676842	114.364	Chr03_407009024	71.557	42.807
Chr03_5067480	0.109256384799304	114.364	Chr03_412668567	56.855	57.509
Chr03_5067480	0.0444936597682497	114.364	Chr03_413046308	57.411	56.953
Chr03_5067480	0.0215865353966462	114.364	Chr03_415029712	50.883	63.481
Chr03_5067480	0.0210705050855376	114.364	Chr03_415944371	49.783	64.581
Chr03_5067480	0.0903156974467621	114.364	Chr03_426131698	42.896	71.468
Chr03_5067480	0.106281749336543	114.364	Chr03_429845490	41.1	73.264
Chr03_5067480	0.305554937637677	114.364	Chr03_430476379	51.633	62.731
Chr03_5067480	0.0270167653413467	114.364	Chr03_434603093	46.862	67.502
Chr03_5067480	0.0854097597779641	114.364	Chr03_443505973	26.196	88.168
Chr03_5067480	0.0791435121831577	114.364	Chr03_443514001	24.279	90.085
Chr03_5067480	0.026600281242991	114.364	Chr03_460492300	25.517	88.847
Chr03_5067480	0.0375941075901752	114.364	Chr03_460492444	23.36	91.004
Chr03_5067480	0.129677332398661	114.364	Chr03_460492494	24.485	89.879
Chr03_5067480	0.0819402528482492	114.364	Chr03_469631260	22.447	91.917
Chr03_5067480	0.00551039455480701	114.364	Chr03_472946539	19.92	94.444
Chr03_5067480	0.083576661540714	114.364	Chr03_478082621	16.035	98.329
Chr03_5067480	0.0703337936440487	114.364	Chr03_478692208	16.515	97.849
Chr03_5067480	0.0255507821586102	114.364	Chr03_485636868	9.287	105.077
Chr03_5067480	0.081920382781248	114.364	Chr03_490542098	5.418	108.946
Chr03_5067480	0.0888898818582756	114.364	Chr03_498108343	0.898	113.466
Chr03_5067480	0.0702826765654996	114.364	Chr03_507391564	0	114.364
Chr03_5067506	0.387417978254602	106.565	Chr03_5067523	107.265	0.700000000000003
Chr03_5067506	0.954554782228163	106.565	Chr03_5397181	108.638	2.07300000000001
Chr03_5067506	0.159931649037473	106.565	Chr03_7750954	103.901	2.664
Chr03_5067506	0.636032841550841	106.565	Chr03_20191494	106.138	0.426999999999992
Chr03_5067506	0.0968529155977125	106.565	Chr03_42742623	129.578	23.013
Chr03_5067506	0.210105109861253	106.565	Chr03_43589399	102.927	3.63799999999999
Chr03_5067506	0.278641729493721	106.565	Chr03_48001230	105.214	1.351
Chr03_5067506	0.173821019629202	106.565	Chr03_49658012	106.868	0.302999999999997
Chr03_5067506	0.00997942462989493	106.565	Chr03_59231553	128.238	21.673
Chr03_5067506	0.16569207640076	106.565	Chr03_78858449	98.666	7.899
Chr03_5067506	0.114821674626218	106.565	Chr03_81481243	79.041	27.524
Chr03_5067506	0.0873383802306386	106.565	Chr03_83061593	76.64	29.925
Chr03_5067506	0.112527566251823	106.565	Chr03_84041899	90.668	15.897
Chr03_5067506	0.2308698559229	106.565	Chr03_84369763	87.971	18.594
Chr03_5067506	0.122081713581233	106.565	Chr03_89127998	59.867	46.698
Chr03_5067506	0.031509108679356	106.565	Chr03_89239386	61.431	45.134
Chr03_5067506	0.0419977640833803	106.565	Chr03_102794002	98.025	8.53999999999999
Chr03_5067506	0.0342587483509644	106.565	Chr03_103629116	98.162	8.40299999999999
Chr03_5067506	0.401551376448003	106.565	Chr03_104631942	96.87	9.69499999999999
Chr03_5067506	0.121958159129449	106.565	Chr03_122754247	61.854	44.711
Chr03_5067506	0.0530573152389852	106.565	Chr03_131736727	71.724	34.841
Chr03_5067506	0.00997942462989493	106.565	Chr03_133897959	53.837	52.728
Chr03_5067506	0.087572489196874	106.565	Chr03_138198686	65.481	41.084
Chr03_5067506	0.0999430314210444	106.565	Chr03_144403311	80.083	26.482
Chr03_5067506	0.103028591383828	106.565	Chr03_146139460	83.88	22.685
Chr03_5067506	0.0828187627819085	106.565	Chr03_147264642	70.573	35.992
Chr03_5067506	0.24018036252508	106.565	Chr03_148761731	69.782	36.783
Chr03_5067506	0.0596302146259461	106.565	Chr03_153682605	68.363	38.202
Chr03_5067506	0.0959069916053296	106.565	Chr03_157819808	66.403	40.162
Chr03_5067506	0.20640042181661	106.565	Chr03_161965840	53.667	52.898
