marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr21_14122645	0.687645312586176	0	Chr21_23843576	85.267	85.267
Chr21_14122645	0.81390166140111	0	Chr21_27120340	6.109	6.109
Chr21_14122645	0.875185975605036	0	Chr21_29216648	12.145	12.145
Chr21_14122645	0.814169515042522	0	Chr21_31105973	10.661	10.661
Chr21_14122645	0.876328557802414	0	Chr21_31116925	11.393	11.393
Chr21_14122645	0.896278656642966	0	Chr21_46596776	35.734	35.734
Chr21_14122645	0.834113759961193	0	Chr21_47662158	14.822	14.822
Chr21_14122645	0.876292767875269	0	Chr21_72425153	34.638	34.638
Chr21_14122645	0.854775615623692	0	Chr21_72651066	40.42	40.42
Chr21_14122645	0.81390166140111	0	Chr21_73959111	35.902	35.902
Chr21_14122645	0.834048722917769	0	Chr21_75063069	48.777	48.777
Chr21_14122645	0.793825211347414	0	Chr21_76764606	45.969	45.969
Chr21_14122645	0.815774211104941	0	Chr21_78633775	40.109	40.109
Chr21_14122645	0.814064404472323	0	Chr21_81072048	56.832	56.832
Chr21_14122645	0.736599241520189	0	Chr21_82473253	59.22	59.22
Chr21_14122645	0.834113759961193	0	Chr21_83397079	62.996	62.996
Chr21_14122645	0.0733667800793852	0	Chr21_101931494	56.995	56.995
Chr21_14122645	0.112811467511323	0	Chr21_112776829	69.757	69.757
Chr21_14122645	0.125165442217263	0	Chr21_116184458	120.669	120.669
Chr21_14122645	0.115855825648132	0	Chr21_117107263	70.729	70.729
Chr21_14122645	0.115855825648132	0	Chr21_117448550	70.578	70.578
Chr21_14122645	0.118934583353024	0	Chr21_117910257	70.653	70.653
Chr21_14122645	0.118934583353024	0	Chr21_119870958	71.03	71.03
Chr21_14122645	0.876328557802414	0	Chr21_138855717	55.249	55.249
Chr21_14122645	0.856212319206603	0	Chr21_139492664	60	60
Chr21_14122645	0.814169515042522	0	Chr21_144527482	59.709	59.709
Chr21_14122645	0.856212319206603	0	Chr21_145983901	36.88	36.88
Chr21_14122645	0.876292767875269	0	Chr21_147654756	43.994	43.994
Chr21_14122645	0.115855825648132	0	Chr21_179646117	68.079	68.079
Chr21_14122645	0.1098009356191	0	Chr21_202851037	71.023	71.023
Chr21_14122645	0.1098009356191	0	Chr21_203474586	71.454	71.454
