marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr11_372292	0.999250754752541	6.427	Chr11_372302	6.459	0.032
Chr11_372292	0.999250754752541	6.427	Chr11_1795475	5.892	0.534999999999999
Chr11_372292	0.945759599727288	6.427	Chr11_2113560	7.088	0.661
Chr11_372292	0.945759599727288	6.427	Chr11_2113568	7.071	0.644
Chr11_372292	0.344837698750557	6.427	Chr11_2536944	1.741	4.686
Chr11_372292	0.0957227417191141	6.427	Chr11_6880046	0	6.427
Chr11_372292	0.0843401304451988	6.427	Chr11_6880094	2.479	3.948
Chr11_372292	0.810999106225972	6.427	Chr11_8704836	15.819	9.392
Chr11_372292	0.0899555518746921	6.427	Chr11_12260919	19.861	13.434
Chr11_372292	0.735587469880573	6.427	Chr11_13464398	22.906	16.479
Chr11_372292	0.691126107972568	6.427	Chr11_16179464	27.528	21.101
Chr11_372292	0.0957227417191141	6.427	Chr11_17021436	29.082	22.655
Chr11_372292	0.092819793779986	6.427	Chr11_18278410	42.995	36.568
Chr11_372292	0.337649638089105	6.427	Chr11_18278414	45.675	39.248
Chr11_372292	0.0957227417191141	6.427	Chr11_20751216	33.063	26.636
Chr11_372292	0.641388692698342	6.427	Chr11_22100416	31.322	24.895
Chr11_372292	0.092819793779986	6.427	Chr11_23279880	35.785	29.358
Chr11_372292	0.525722026718229	6.427	Chr11_23279886	37.098	30.671
Chr11_372292	0.0559880256142253	6.427	Chr11_30984040	43.218	36.791
Chr11_372292	0.0225324079274671	6.427	Chr11_34005268	44.601	38.174
Chr11_372292	0.425454596293512	6.427	Chr11_34860852	47.345	40.918
Chr11_372292	0.237884648549049	6.427	Chr11_34860853	46.818	40.391
Chr11_372292	0.092819793779986	6.427	Chr11_35011878	46.216	39.789
Chr11_372292	0.120480767934243	6.427	Chr11_35125295	42.262	35.835
Chr11_372292	0.130571345206914	6.427	Chr11_39025473	50.044	43.617
Chr11_372292	0.0111829144631818	6.427	Chr11_43288703	51.708	45.281
Chr11_372292	0.144598886550604	6.427	Chr11_50314840	55.51	49.083
Chr11_372292	0.337649638089105	6.427	Chr11_51587854	54.907	48.48
Chr11_372292	0.148255149930241	6.427	Chr11_57927924	55.724	49.297
Chr11_372292	0.00160708803257299	6.427	Chr11_65102436	60.613	54.186
Chr11_372292	0.0899700224090506	6.427	Chr11_74686748	55.721	49.294
Chr11_372292	0.0928397506824272	6.427	Chr11_78306217	54.482	48.055
Chr11_372292	0.35706323390895	6.427	Chr11_88660129	56.16	49.733
Chr11_372292	0.0140358178881078	6.427	Chr11_115993916	57.135	50.708
Chr11_372292	0.0849455260807949	6.427	Chr11_143612734	60.636	54.209
Chr11_372292	0.017116831497404	6.427	Chr11_149000352	62.214	55.787
