marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr01_12234885	0.0112620727460709	143.344	Chr01_12992915	141.068	2.27599999999998
Chr01_12234885	0.0197439879499166	143.344	Chr01_20222210	106.065	37.279
Chr01_12234885	0.0349108987862997	143.344	Chr01_23914601	138.282	5.06199999999998
Chr01_12234885	0.0478040974304494	143.344	Chr01_33731455	126.129	17.215
Chr01_12234885	0.0258504417662289	143.344	Chr01_39327307	123.833	19.511
Chr01_12234885	0.0502410906622584	143.344	Chr01_41878426	112.919	30.425
Chr01_12234885	0.0399200207163587	143.344	Chr01_43008442	136.158	7.18600000000001
Chr01_12234885	0.0481443702906693	143.344	Chr01_51078303	120.071	23.273
Chr01_12234885	0.0150627657329625	143.344	Chr01_55048600	107.633	35.711
Chr01_12234885	0.00796195990859549	143.344	Chr01_55353281	106.97	36.374
Chr01_12234885	0.016189499468058	143.344	Chr01_64132660	147.696	4.352
Chr01_12234885	0.0312030021870676	143.344	Chr01_79077067	104.232	39.112
Chr01_12234885	0.0103991756291472	143.344	Chr01_93964340	103.282	40.062
Chr01_12234885	0.0202055325098124	143.344	Chr01_106568275	102.222	41.122
Chr01_12234885	0.0186171858669734	143.344	Chr01_116511536	104.405	38.939
Chr01_12234885	0.012974317833424	143.344	Chr01_126836394	103.762	39.582
Chr01_12234885	0.00826926047210655	143.344	Chr01_141236454	99.629	43.715
Chr01_12234885	0.00217943202245585	143.344	Chr01_142923052	92.479	50.865
Chr01_12234885	0.008189482201588	143.344	Chr01_155821291	95.85	47.494
Chr01_12234885	0.00598175088414877	143.344	Chr01_171720398	102.633	40.711
Chr01_12234885	0.0186171858669734	143.344	Chr01_206289358	104.744	38.6
Chr01_12234885	0.00217943202245585	143.344	Chr01_207053396	102.579	40.765
Chr01_12234885	0.0186171858669734	143.344	Chr01_207817666	105.385	37.959
Chr01_12234885	0.0125447042123998	143.344	Chr01_231586765	101.897	41.447
Chr01_12234885	2.73939773905054e-05	143.344	Chr01_246891827	87.853	55.491
Chr01_12234885	0.0155141991739687	143.344	Chr01_258644041	104.001	39.343
Chr01_12234885	0.00370669290417805	143.344	Chr01_265701223	95.697	47.647
Chr01_12234885	0.0112620727460709	143.344	Chr01_266909888	89.363	53.981
Chr01_12234885	0.000106683360256955	143.344	Chr01_267953651	87.356	55.988
Chr01_12234885	0.24236208570866	143.344	Chr01_278470028	98.747	44.597
Chr01_12234885	1.75665706046956e-11	143.344	Chr01_279748265	93.841	49.503
Chr01_12234885	7.66718787362262e-05	143.344	Chr01_302052677	92.651	50.693
Chr01_12234885	0.000286988490024241	143.344	Chr01_302428423	96.301	47.043
Chr01_12234885	0.0049839900075411	143.344	Chr01_303264653	92.12	51.224
Chr01_12234885	0.0021472159822688	143.344	Chr01_307216645	91.175	52.169
Chr01_12234885	6.05458426233391e-07	143.344	Chr01_317969006	92.883	50.461
Chr01_12234885	0.0129174744705083	143.344	Chr01_331977568	103.453	39.891
Chr01_12234885	0.000230787118854131	143.344	Chr01_370380361	74.933	68.411
Chr01_12234885	0.00113228701702756	143.344	Chr01_370402408	75.787	67.557
Chr01_12234885	0.114158970001742	143.344	Chr01_371044993	75.939	67.405
Chr01_12234885	0.0018597453413381	143.344	Chr01_371045021	77.812	65.532
Chr01_12234885	0.114158970001742	143.344	Chr01_371050827	76.298	67.046
Chr01_12234885	0.105216479051674	143.344	Chr01_371412983	83.8	59.544
Chr01_12234885	0.00101173098957691	143.344	Chr01_372286266	75.286	68.058
Chr01_12234885	0.00078551922943351	143.344	Chr01_373434204	71.934	71.41
Chr01_12234885	0.24358764465064	143.344	Chr01_378453545	92.057	51.287
Chr01_12234885	0.00215018143114732	143.344	Chr01_382451035	65.23	78.114
Chr01_12234885	0.016286225337942	143.344	Chr01_382556750	64.855	78.489
Chr01_12234885	0.00214611721810488	143.344	Chr01_386603727	64.164	79.18
Chr01_12234885	0.00182739977268866	143.344	Chr01_389298881	60.487	82.857
Chr01_12234885	0.00278434751359524	143.344	Chr01_396372529	25.169	118.175
Chr01_12234885	0.00140603539595226	143.344	Chr01_402121415	61.381	81.963
Chr01_12234885	0.00182739977268866	143.344	Chr01_404820852	57.136	86.208
Chr01_12234885	0.00264281863312778	143.344	Chr01_405808201	57.483	85.861
Chr01_12234885	0.00570620502832543	143.344	Chr01_409088842	58.352	84.992
Chr01_12234885	0.000135882729120172	143.344	Chr01_410726049	59.822	83.522
Chr01_12234885	0.00156861759617238	143.344	Chr01_412088402	53.057	90.287
Chr01_12234885	0.00451738046884697	143.344	Chr01_412419584	53.974	89.37
Chr01_12234885	0.00219181981340413	143.344	Chr01_414872236	59.293	84.051
Chr01_12234885	0.200206469161752	143.344	Chr01_418406343	58.84	84.504
Chr01_12234885	0.0113599174689343	143.344	Chr01_418604818	58.143	85.201
Chr01_12234885	0.134083326634905	143.344	Chr01_418604827	165.026	21.682
Chr01_12234885	0.00743478757385327	143.344	Chr01_419509100	44.495	98.849
Chr01_12234885	0.000373127800578026	143.344	Chr01_421298982	55.812	87.532
Chr01_12234885	0.00364650417080218	143.344	Chr01_422859399	44.499	98.845
Chr01_12234885	0.000976585207548182	143.344	Chr01_425288259	57.962	85.382
Chr01_12234885	0.000691577962973958	143.344	Chr01_425294609	58.639	84.705
Chr01_12234885	0.0067899271092809	143.344	Chr01_427076027	54.911	88.433
Chr01_12234885	0.133207738946299	143.344	Chr01_437233111	39.917	103.427
Chr01_12234885	0.000933828594277278	143.344	Chr01_438852519	32.086	111.258
Chr01_12234885	0.00402511103470924	143.344	Chr01_440284981	46.957	96.387
Chr01_12234885	0.000175190311838396	143.344	Chr01_441827546	181.641	38.297
Chr01_12234885	0.151627643740407	143.344	Chr01_442301985	186.464	43.12
Chr01_12234885	0.0227000470359679	143.344	Chr01_442301995	43.055	100.289
Chr01_12234885	0.000589576879070378	143.344	Chr01_443757535	32.83	110.514
Chr01_12234885	5.47504123348013e-10	143.344	Chr01_443840641	31.636	111.708
Chr01_12234885	0.000910989316611687	143.344	Chr01_445826416	28.655	114.689
Chr01_12234885	0.171776596429861	143.344	Chr01_447174010	25.476	117.868
Chr01_12234885	0.00219181981340413	143.344	Chr01_450871897	31.268	112.076
Chr01_12234885	0.00041573151955841	143.344	Chr01_454438812	39.83	103.514
Chr01_12234885	0.000383987499037945	143.344	Chr01_456156970	46.29	97.054
Chr01_12234885	0.00213416750124789	143.344	Chr01_456199224	52.097	91.247
Chr01_12234885	0.0308389905956262	143.344	Chr01_459540312	46.101	97.243
Chr01_12234885	0.0106773457895356	143.344	Chr01_470345737	47.503	95.841
Chr01_12234885	0.000370666589023322	143.344	Chr01_470547167	34.887	108.457
Chr01_12234885	0.00552994685707778	143.344	Chr01_470786586	35.282	108.062
Chr01_12234885	0.101554230155482	143.344	Chr01_470991166	182.798	39.454
Chr01_12234885	0.0136369273831219	143.344	Chr01_472642741	15.603	127.741
Chr01_12234885	0.00010130113750973	143.344	Chr01_476374412	48.655	94.689
Chr01_12234885	5.16168638358254e-05	143.344	Chr01_484237558	180.481	37.137
Chr01_12234885	0.0409532889827848	143.344	Chr01_488231444	20.879	122.465
Chr01_12234885	0.00370669290417805	143.344	Chr01_488234404	177.02	33.676
Chr01_12234885	0.160084623788292	143.344	Chr01_488234436	18.459	124.885
Chr01_12234885	0.200206469161752	143.344	Chr01_501957185	36.18	107.164
Chr01_12234885	0.0219375929450504	143.344	Chr01_504030059	28.516	114.828
Chr01_12234885	0.0166340478207444	143.344	Chr01_504866701	27.22	116.124
Chr01_12234885	0.177707491887422	143.344	Chr01_504866704	0	143.344
Chr01_12992915	0.140308892789584	141.068	Chr01_20222210	106.065	35.003
Chr01_12992915	0.263687983280273	141.068	Chr01_23914601	138.282	2.786
Chr01_12992915	0.11039763166616	141.068	Chr01_33731455	126.129	14.939
Chr01_12992915	0.127354993711308	141.068	Chr01_39327307	123.833	17.235
Chr01_12992915	0.122387551078826	141.068	Chr01_41878426	112.919	28.149
Chr01_12992915	0.262439234086843	141.068	Chr01_43008442	136.158	4.91000000000003
Chr01_12992915	0.129882289153025	141.068	Chr01_51078303	120.071	20.997
Chr01_12992915	0.132474810191941	141.068	Chr01_55048600	107.633	33.435
Chr01_12992915	0.132415329416211	141.068	Chr01_55353281	106.97	34.098
Chr01_12992915	0.0119514002903841	141.068	Chr01_64132660	147.696	6.62799999999999
Chr01_12992915	0.122412265555772	141.068	Chr01_79077067	104.232	36.836
Chr01_12992915	0.124867640413203	141.068	Chr01_93964340	103.282	37.786
Chr01_12992915	0.1299707410103	141.068	Chr01_106568275	102.222	38.846
Chr01_12992915	0.127404237764481	141.068	Chr01_116511536	104.405	36.663
Chr01_12992915	0.129919849767478	141.068	Chr01_126836394	103.762	37.306
Chr01_12992915	0.119984830084817	141.068	Chr01_141236454	99.629	41.439
Chr01_12992915	0.0265410040317235	141.068	Chr01_142923052	92.479	48.589
Chr01_12992915	0.150828381471481	141.068	Chr01_155821291	95.85	45.218
Chr01_12992915	0.127351836153129	141.068	Chr01_171720398	102.633	38.435
Chr01_12992915	0.127404237764481	141.068	Chr01_206289358	104.744	36.324
Chr01_12992915	0.0265410040317235	141.068	Chr01_207053396	102.579	38.489
Chr01_12992915	0.127404237764481	141.068	Chr01_207817666	105.385	35.683
Chr01_12992915	0.127404237764481	141.068	Chr01_231586765	101.897	39.171
Chr01_12992915	0.0816285096244409	141.068	Chr01_246891827	87.853	53.215
Chr01_12992915	0.122369829954711	141.068	Chr01_258644041	104.001	37.067
Chr01_12992915	0.067280742066034	141.068	Chr01_265701223	95.697	45.371
Chr01_12992915	0.0383772800293421	141.068	Chr01_266909888	89.363	51.705
Chr01_12992915	0.0914503433396779	141.068	Chr01_267953651	87.356	53.712
Chr01_12992915	0.299519332943549	141.068	Chr01_278470028	98.747	42.321
Chr01_12992915	0.0513631221111584	141.068	Chr01_279748265	93.841	47.227
Chr01_12992915	0.0847285224971119	141.068	Chr01_302052677	92.651	48.417
Chr01_12992915	0.0805330479691449	141.068	Chr01_302428423	96.301	44.767
Chr01_12992915	0.109954359401494	141.068	Chr01_303264653	92.12	48.948
Chr01_12992915	0.119048367413736	141.068	Chr01_307216645	91.175	49.893
Chr01_12992915	0.10419784978539	141.068	Chr01_317969006	92.883	48.185
Chr01_12992915	0.102112261156188	141.068	Chr01_331977568	103.453	37.615
Chr01_12992915	0.0321786374768198	141.068	Chr01_370380361	74.933	66.135
Chr01_12992915	0.0537090022239247	141.068	Chr01_370402408	75.787	65.281
Chr01_12992915	0.122369362849841	141.068	Chr01_371044993	75.939	65.129
Chr01_12992915	0.0892696618814931	141.068	Chr01_371045021	77.812	63.256
Chr01_12992915	0.122369362849841	141.068	Chr01_371050827	76.298	64.77
Chr01_12992915	0.112763526993717	141.068	Chr01_371412983	83.8	57.268
Chr01_12992915	0.0177055854979856	141.068	Chr01_372286266	75.286	65.782
Chr01_12992915	0.00780389657742814	141.068	Chr01_373434204	71.934	69.134
Chr01_12992915	0.26505654690401	141.068	Chr01_378453545	92.057	49.011
Chr01_12992915	0.0163137397348872	141.068	Chr01_382451035	65.23	75.838
Chr01_12992915	0.0766997482624102	141.068	Chr01_382556750	64.855	76.213
Chr01_12992915	0.00109237161312321	141.068	Chr01_386603727	64.164	76.904
Chr01_12992915	0.0549527176185607	141.068	Chr01_389298881	60.487	80.581
Chr01_12992915	0.0013624304835677	141.068	Chr01_396372529	25.169	115.899
Chr01_12992915	0.0163391683363284	141.068	Chr01_402121415	61.381	79.687
Chr01_12992915	0.0549527176185607	141.068	Chr01_404820852	57.136	83.932
Chr01_12992915	0.0582497252167948	141.068	Chr01_405808201	57.483	83.585
Chr01_12992915	0.112733642159313	141.068	Chr01_409088842	58.352	82.716
Chr01_12992915	0.0111016670177058	141.068	Chr01_410726049	59.822	81.246
Chr01_12992915	0.00782283410434157	141.068	Chr01_412088402	53.057	88.011
Chr01_12992915	0.00995637793198763	141.068	Chr01_412419584	53.974	87.094
Chr01_12992915	0.110530445133491	141.068	Chr01_414872236	59.293	81.775
Chr01_12992915	0.270055651780536	141.068	Chr01_418406343	58.84	82.228
Chr01_12992915	0.0253332275958878	141.068	Chr01_418604818	58.143	82.925
Chr01_12992915	0.144415280641424	141.068	Chr01_418604827	165.026	23.958
Chr01_12992915	0.0524406157580097	141.068	Chr01_419509100	44.495	96.573
Chr01_12992915	0.108208156299623	141.068	Chr01_421298982	55.812	85.256
Chr01_12992915	0.0906165707994202	141.068	Chr01_422859399	44.499	96.569
Chr01_12992915	0.0120558714187105	141.068	Chr01_425288259	57.962	83.106
Chr01_12992915	0.017717743810684	141.068	Chr01_425294609	58.639	82.429
Chr01_12992915	0.0991507357180859	141.068	Chr01_427076027	54.911	86.157
Chr01_12992915	0.250971175638422	141.068	Chr01_437233111	39.917	101.151
Chr01_12992915	0.00130486165539197	141.068	Chr01_438852519	32.086	108.982
Chr01_12992915	0.0245819159010937	141.068	Chr01_440284981	46.957	94.111
Chr01_12992915	0.112763526993717	141.068	Chr01_441827546	181.641	40.573
Chr01_12992915	0.162730697211856	141.068	Chr01_442301985	186.464	45.396
Chr01_12992915	0.00500551600673175	141.068	Chr01_442301995	43.055	98.013
Chr01_12992915	0.00613287374411937	141.068	Chr01_443757535	32.83	108.238
Chr01_12992915	0.00230673802326539	141.068	Chr01_443840641	31.636	109.432
Chr01_12992915	5.97089917015008e-05	141.068	Chr01_445826416	28.655	112.413
Chr01_12992915	0.184219148446579	141.068	Chr01_447174010	25.476	115.592
Chr01_12992915	0.00298716387471891	141.068	Chr01_450871897	31.268	109.8
Chr01_12992915	0.000511716192116874	141.068	Chr01_454438812	39.83	101.238
Chr01_12992915	0.0321466632125342	141.068	Chr01_456156970	46.29	94.778
Chr01_12992915	0.0172875573993288	141.068	Chr01_456199224	52.097	88.971
Chr01_12992915	0.00409953500011292	141.068	Chr01_459540312	46.101	94.967
Chr01_12992915	0.0174736931798563	141.068	Chr01_470345737	47.503	93.565
Chr01_12992915	0.0358123078093336	141.068	Chr01_470547167	34.887	106.181
Chr01_12992915	4.81222050225742e-05	141.068	Chr01_470786586	35.282	105.786
Chr01_12992915	0.00741888688723415	141.068	Chr01_470991166	182.798	41.73
Chr01_12992915	0.0171876137193802	141.068	Chr01_472642741	15.603	125.465
Chr01_12992915	0.0259869452840794	141.068	Chr01_476374412	48.655	92.413
Chr01_12992915	0.00529092734663551	141.068	Chr01_484237558	180.481	39.413
Chr01_12992915	0.00157410285841137	141.068	Chr01_488231444	20.879	120.189
Chr01_12992915	0.00329125635929721	141.068	Chr01_488234404	177.02	35.952
Chr01_12992915	0.0629961519025433	141.068	Chr01_488234436	18.459	122.609
Chr01_12992915	0.270055651780536	141.068	Chr01_501957185	36.18	104.888
Chr01_12992915	0.0015667170840517	141.068	Chr01_504030059	28.516	112.552
Chr01_12992915	0.00613287374411937	141.068	Chr01_504866701	27.22	113.848
Chr01_12992915	0.23383107009073	141.068	Chr01_504866704	0	141.068
Chr01_20222210	0.0744511278840499	106.065	Chr01_23914601	138.282	32.217
Chr01_20222210	0.0709134277862867	106.065	Chr01_33731455	126.129	20.064
Chr01_20222210	0.614908341916409	106.065	Chr01_39327307	123.833	17.768
Chr01_20222210	0.797218278522095	106.065	Chr01_41878426	112.919	6.854
Chr01_20222210	0.0797792518310878	106.065	Chr01_43008442	136.158	30.093
Chr01_20222210	0.739759978896017	106.065	Chr01_51078303	120.071	14.006
Chr01_20222210	0.868623517545108	106.065	Chr01_55048600	107.633	1.568
Chr01_20222210	0.943677177590152	106.065	Chr01_55353281	106.97	0.905000000000001
Chr01_20222210	0.0234698183150182	106.065	Chr01_64132660	147.696	41.631
Chr01_20222210	0.834741933153121	106.065	Chr01_79077067	104.232	1.833
Chr01_20222210	0.88973381578195	106.065	Chr01_93964340	103.282	2.783
Chr01_20222210	0.850471454920162	106.065	Chr01_106568275	102.222	3.843
Chr01_20222210	0.870125474866421	106.065	Chr01_116511536	104.405	1.66
Chr01_20222210	0.850677005614836	106.065	Chr01_126836394	103.762	2.303
Chr01_20222210	0.779726380047083	106.065	Chr01_141236454	99.629	6.43599999999999
Chr01_20222210	0.00361673536924201	106.065	Chr01_142923052	92.479	13.586
Chr01_20222210	0.1069581037456	106.065	Chr01_155821291	95.85	10.215
Chr01_20222210	0.832644501604851	106.065	Chr01_171720398	102.633	3.432
Chr01_20222210	0.870125474866421	106.065	Chr01_206289358	104.744	1.321
Chr01_20222210	0.00361673536924201	106.065	Chr01_207053396	102.579	3.486
Chr01_20222210	0.870125474866421	106.065	Chr01_207817666	105.385	0.679999999999993
Chr01_20222210	0.832692960520837	106.065	Chr01_231586765	101.897	4.16799999999999
Chr01_20222210	0.27678193163316	106.065	Chr01_246891827	87.853	18.212
Chr01_20222210	0.834741933153121	106.065	Chr01_258644041	104.001	2.06399999999999
Chr01_20222210	0.137110780922084	106.065	Chr01_265701223	95.697	10.368
Chr01_20222210	6.12949653666984e-06	106.065	Chr01_266909888	89.363	16.702
Chr01_20222210	0.299400642074772	106.065	Chr01_267953651	87.356	18.709
Chr01_20222210	0.41547709100526	106.065	Chr01_278470028	98.747	7.318
Chr01_20222210	0.0074361393987424	106.065	Chr01_279748265	93.841	12.224
Chr01_20222210	0.146785591534319	106.065	Chr01_302052677	92.651	13.414
Chr01_20222210	0.140294141450307	106.065	Chr01_302428423	96.301	9.764
Chr01_20222210	0.287772486300003	106.065	Chr01_303264653	92.12	13.945
Chr01_20222210	0.287179437351381	106.065	Chr01_307216645	91.175	14.89
Chr01_20222210	0.231158036848047	106.065	Chr01_317969006	92.883	13.182
Chr01_20222210	0.777752055361265	106.065	Chr01_331977568	103.453	2.61199999999999
Chr01_20222210	0.153744269099153	106.065	Chr01_370380361	74.933	31.132
Chr01_20222210	0.188523139649737	106.065	Chr01_370402408	75.787	30.278
Chr01_20222210	0.474811386478764	106.065	Chr01_371044993	75.939	30.126
Chr01_20222210	0.200042801309529	106.065	Chr01_371045021	77.812	28.253
Chr01_20222210	0.474811386478764	106.065	Chr01_371050827	76.298	29.767
Chr01_20222210	0.0220588347836031	106.065	Chr01_371412983	83.8	22.265
Chr01_20222210	0.127727676493549	106.065	Chr01_372286266	75.286	30.779
Chr01_20222210	0.0543174452932151	106.065	Chr01_373434204	71.934	34.131
Chr01_20222210	0.37765409292274	106.065	Chr01_378453545	92.057	14.008
Chr01_20222210	0.0394132587231357	106.065	Chr01_382451035	65.23	40.835
Chr01_20222210	0.133944419681192	106.065	Chr01_382556750	64.855	41.21
Chr01_20222210	0.146815689463734	106.065	Chr01_386603727	64.164	41.901
Chr01_20222210	0.133960053387319	106.065	Chr01_389298881	60.487	45.578
Chr01_20222210	0.00178455594154858	106.065	Chr01_396372529	25.169	80.896
Chr01_20222210	0.2213664753408	106.065	Chr01_402121415	61.381	44.684
Chr01_20222210	0.133960053387319	106.065	Chr01_404820852	57.136	48.929
Chr01_20222210	0.140308892789584	106.065	Chr01_405808201	57.483	48.582
Chr01_20222210	0.311380623751987	106.065	Chr01_409088842	58.352	47.713
Chr01_20222210	0.0606333784768981	106.065	Chr01_410726049	59.822	46.243
Chr01_20222210	0.0563124261383042	106.065	Chr01_412088402	53.057	53.008
Chr01_20222210	0.0472225031656615	106.065	Chr01_412419584	53.974	52.091
Chr01_20222210	0.293648382774668	106.065	Chr01_414872236	59.293	46.772
Chr01_20222210	0.439282116106588	106.065	Chr01_418406343	58.84	47.225
Chr01_20222210	0.256160305948651	106.065	Chr01_418604818	58.143	47.922
Chr01_20222210	0.177983001093663	106.065	Chr01_418604827	165.026	58.961
Chr01_20222210	0.0709134277862867	106.065	Chr01_419509100	44.495	61.57
Chr01_20222210	0.275789554444658	106.065	Chr01_421298982	55.812	50.253
Chr01_20222210	0.00724284037380389	106.065	Chr01_422859399	44.499	61.566
Chr01_20222210	0.0695970108128101	106.065	Chr01_425288259	57.962	48.103
Chr01_20222210	0.0711693041317168	106.065	Chr01_425294609	58.639	47.426
Chr01_20222210	0.250339418208516	106.065	Chr01_427076027	54.911	51.154
