marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr15_4608944	0.936989586992002	0	Chr15_6045246	4.829	4.829
Chr15_4608944	0.405057517466188	0	Chr15_7325773	37.43	37.43
Chr15_4608944	0.978811029365533	0	Chr15_30828151	7.63	7.63
Chr15_4608944	0.742237868939615	0	Chr15_42256523	1.987	1.987
Chr15_4608944	0.978811029365533	0	Chr15_50439888	10.561	10.561
Chr15_4608944	0.936989586992002	0	Chr15_50439903	13.418	13.418
Chr15_4608944	0.838871847605704	0	Chr15_69761749	37.954	37.954
Chr15_4608944	0.3165966803184	0	Chr15_70720413	38.097	38.097
Chr15_4608944	0.280728265717272	0	Chr15_75201668	32.44	32.44
Chr15_4608944	0.978811029365533	0	Chr15_76403992	32.846	32.846
Chr15_4608944	0.95774959798994	0	Chr15_84530171	38.277	38.277
Chr15_4608944	0.978811029365533	0	Chr15_85295915	36.464	36.464
Chr15_4608944	0.39846828352804	0	Chr15_103067033	31.593	31.593
Chr15_4608944	0.280728265717272	0	Chr15_103617252	33.015	33.015
Chr15_4608944	0.936989586992002	0	Chr15_118317427	36.739	36.739
Chr15_4608944	0.220739204233752	0	Chr15_138593143	32.796	32.796
Chr15_4608944	0.1717315184565	0	Chr15_138740382	32.487	32.487
Chr15_4608944	0.280728265717272	0	Chr15_138804200	32.183	32.183
Chr15_4608944	0.896550595367096	0	Chr15_142313412	39.252	39.252
Chr15_4608944	0.95774959798994	0	Chr15_166503857	34.093	34.093
Chr15_4608944	0.978811029365533	0	Chr15_167952278	34.254	34.254
Chr15_4608944	0.978811029365533	0	Chr15_168189506	34.668	34.668
Chr15_4608944	0.978811029365533	0	Chr15_174849556	36.488	36.488
Chr15_4608944	0.978811029365533	0	Chr15_177677348	37.167	37.167
Chr15_4608944	0.0106820266593427	0	Chr15_193256422	37.132	37.132
Chr15_4608944	0.978811029365533	0	Chr15_201840460	37.543	37.543
Chr15_4608944	0.298417705861932	0	Chr15_210642504	18.783	18.783
Chr15_4608944	0.419397946071331	0	Chr15_259306231	32.343	32.343
Chr15_4608944	0.95774959798994	0	Chr15_265284999	37.839	37.839
Chr15_4608944	0.978811029365533	0	Chr15_308651902	37.605	37.605
Chr15_4608944	0.915854530788215	0	Chr15_314518281	44.742	44.742
Chr15_4608944	0.298417705861932	0	Chr15_315554521	46.262	46.262
Chr15_4608944	0.978811029365533	0	Chr15_326337910	37.936	37.936
Chr15_4608944	0.857818095169114	0	Chr15_326513185	37.879	37.879
Chr15_4608944	0.358856001581499	0	Chr15_347246094	38.701	38.701
Chr15_4608944	0.339892675117729	0	Chr15_350058492	30.023	30.023
Chr15_4608944	0.978811029365533	0	Chr15_351628107	38.352	38.352
Chr15_4608944	0.330611328714687	0	Chr15_366213568	39.838	39.838
Chr15_4608944	0.3165966803184	0	Chr15_371353327	41.616	41.616
Chr15_4608944	0.95774959798994	0	Chr15_373741769	42.269	42.269
Chr15_4608944	0.280316327663935	0	Chr15_374629170	42.384	42.384
Chr15_4608944	0.339892675117729	0	Chr15_375398822	43.918	43.918
Chr15_4608944	0.330611328714687	0	Chr15_384414438	11.889	11.889
Chr15_4608944	0.369361446235356	0	Chr15_385935877	17.568	17.568
Chr15_4608944	0.349306612183672	0	Chr15_387961542	44.519	44.519
Chr15_4608944	0.978811029365533	0	Chr15_399656053	36.451	36.451
Chr15_4608944	0.978811029365533	0	Chr15_401782626	35.538	35.538
Chr15_4608944	0.936989586992002	0	Chr15_402549417	47.739	47.739
Chr15_4608944	0.263507420197842	0	Chr15_403977041	49.546	49.546
Chr15_4608944	0.240243373615167	0	Chr15_407790725	43.772	43.772
Chr15_4608944	0.221199926373049	0	Chr15_422161873	76.959	76.959
Chr15_4608944	0.000652709415486254	0	Chr15_427618664	58.997	58.997
Chr15_4608944	0.408969167516737	0	Chr15_427618703	61.396	61.396
Chr15_4608944	0.31604355360536	0	Chr15_428831151	64.692	64.692
Chr15_4608944	0.298417705861932	0	Chr15_428831152	59.928	59.928
Chr15_4608944	0.36854378792712	0	Chr15_435207442	55.106	55.106
Chr15_4608944	0.289513224145665	0	Chr15_435207460	58.267	58.267
Chr15_4608944	5.08413142689103e-05	0	Chr15_436631822	56.359	56.359
Chr15_4608944	0.537072891428675	0	Chr15_438240887	57.697	57.697
Chr15_4608944	0.936989586992002	0	Chr15_442437731	63.175	63.175
Chr15_4608944	0.280728265717272	0	Chr15_443840407	65.914	65.914
Chr15_4608944	0.289513224145665	0	Chr15_443913399	65.371	65.371
Chr15_4608944	0.978811029365533	0	Chr15_448816544	64.207	64.207
Chr15_4608944	0.289513224145665	0	Chr15_450029223	62.528	62.528
Chr15_4608944	0.378373001810634	0	Chr15_452545435	66.739	66.739
Chr15_4608944	0.325879607673415	0	Chr15_452606775	62.488	62.488
Chr15_4608944	0.000235877463846519	0	Chr15_454382771	65.758	65.758
Chr15_4608944	0.978811029365533	0	Chr15_454913581	70.508	70.508
Chr15_4608944	0.000473144862972161	0	Chr15_455556244	69.027	69.027
Chr15_4608944	0.388346762957141	0	Chr15_458681785	72.528	72.528
Chr15_4608944	0.388346762957141	0	Chr15_458681845	73.114	73.114
Chr15_4608944	0.39846828352804	0	Chr15_459103343	72.107	72.107
Chr15_4608944	0.154149174606781	0	Chr15_464573037	67.211	67.211
Chr15_4608944	0.388346762957141	0	Chr15_464576109	68.928	68.928
Chr15_4608944	0.220739204233752	0	Chr15_465298258	73.928	73.928
Chr15_4608944	0.378373001810634	0	Chr15_469061634	68.143	68.143
Chr15_4608944	0.280728265717272	0	Chr15_470568496	69.585	69.585
Chr15_4608944	0.179609319595549	0	Chr15_471544327	75.734	75.734
Chr15_4608944	0.408969167516737	0	Chr15_474860172	75.896	75.896
Chr15_4608944	0.289513224145665	0	Chr15_476332816	72.387	72.387
Chr15_4608944	0.157927762156472	0	Chr15_477506993	78.1	78.1
Chr15_4608944	0.298417705861932	0	Chr15_478058887	81.767	81.767
Chr15_4608944	0.36854378792712	0	Chr15_478867385	83.138	83.138
Chr15_4608944	0.26542180026985	0	Chr15_482756073	130.568	130.568
Chr15_4608944	0.214587758214732	0	Chr15_486072849	85.347	85.347
Chr15_4608944	0.280728265717272	0	Chr15_500931950	93.519	93.519
Chr15_4608944	0.263507420197842	0	Chr15_502534012	90.403	90.403
Chr15_4608944	0.305561718889872	0	Chr15_503413059	89.954	89.954
Chr15_4608944	0.272060440114227	0	Chr15_503947605	92.975	92.975
Chr15_4608944	0.0990072153268351	0	Chr15_507421476	91.049	91.049
Chr15_4608944	0.3165966803184	0	Chr15_509740268	89.604	89.604
Chr15_4608944	5.4120548154917e-05	0	Chr15_510211031	89.361	89.361
Chr15_4608944	0.388346762957141	0	Chr15_512176445	101.157	101.157
Chr15_4608944	0.305561718889872	0	Chr15_512879111	93.337	93.337
Chr15_4608944	0.339892675117729	0	Chr15_512885597	93.003	93.003
Chr15_4608944	0.339892675117729	0	Chr15_513072855	91.709	91.709
Chr15_4608944	0.3165966803184	0	Chr15_514887376	94.44	94.44
Chr15_4608944	0.3165966803184	0	Chr15_515208822	97.103	97.103
Chr15_4608944	0.000301913386563104	0	Chr15_523188371	99.056	99.056
Chr15_4608944	0.3165966803184	0	Chr15_523439897	98.466	98.466
Chr15_4608944	0.275418551217352	0	Chr15_526445837	117.512	117.512
Chr15_4608944	0.307444166821025	0	Chr15_529074582	110.257	110.257
Chr15_4608944	0.325879607673415	0	Chr15_531001597	102.524	102.524
Chr15_4608944	0.325879607673415	0	Chr15_531165583	103.164	103.164
Chr15_4608944	0.00122856345934924	0	Chr15_532916274	108.551	108.551
Chr15_4608944	0.335292366180248	0	Chr15_534187276	105.37	105.37
Chr15_4608944	0.000853289533373219	0	Chr15_534704257	105.26	105.26
Chr15_4608944	0.0051258553970937	0	Chr15_535205381	104.748	104.748
Chr15_4608944	0.335292366180248	0	Chr15_540403730	118.404	118.404
Chr15_4608944	0.330611328714687	0	Chr15_540403742	113.595	113.595
