marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr07_364376	0.634070570700979	173.736	Chr07_5204116	164.917	8.81899999999999
Chr07_364376	0.133452459713835	173.736	Chr07_13415453	151.368	22.368
Chr07_364376	0.016657686148946	173.736	Chr07_18148896	134.039	39.697
Chr07_364376	0.200889049639806	173.736	Chr07_25993123	154.025	19.711
Chr07_364376	0.18273712736329	173.736	Chr07_26159563	153.451	20.285
Chr07_364376	0.185420501538612	173.736	Chr07_26159564	152.636	21.1
Chr07_364376	0.0670792597995073	173.736	Chr07_33837932	135.81	37.926
Chr07_364376	0.0323982657038771	173.736	Chr07_34212779	133.311	40.425
Chr07_364376	0.151978582162178	173.736	Chr07_38516989	129.092	44.644
Chr07_364376	0.00416290885275834	173.736	Chr07_39013081	128.139	45.597
Chr07_364376	0.0298752020312193	173.736	Chr07_41579674	129.711	44.025
Chr07_364376	0.0261926396865124	173.736	Chr07_41753975	127.479	46.257
Chr07_364376	0.00950883192476598	173.736	Chr07_42860865	120.531	53.205
Chr07_364376	0.00548760669398706	173.736	Chr07_48381795	119.371	54.365
Chr07_364376	0.00548760669398706	173.736	Chr07_48993090	115.672	58.064
Chr07_364376	0.00548760669398706	173.736	Chr07_50056470	122.076	51.66
Chr07_364376	0.000131486000440953	173.736	Chr07_52325284	115.438	58.298
Chr07_364376	0.00783724115528881	173.736	Chr07_61376848	114.539	59.197
Chr07_364376	3.80155044894084e-05	173.736	Chr07_65024696	113.485	60.251
Chr07_364376	0.000131486000440953	173.736	Chr07_69365283	113.771	59.965
Chr07_364376	0.00234885759104741	173.736	Chr07_69617507	112.213	61.523
Chr07_364376	0.000273562034794197	173.736	Chr07_69627493	113.941	59.795
Chr07_364376	0.00504876215897808	173.736	Chr07_72776990	111.486	62.25
Chr07_364376	0.00602135919233707	173.736	Chr07_72777062	112.96	60.776
Chr07_364376	0.00714605621325118	173.736	Chr07_92728618	106.561	67.175
Chr07_364376	0.00841902131443061	173.736	Chr07_99787063	108.019	65.717
Chr07_364376	0.00772214797667517	173.736	Chr07_102399983	107.7	66.036
Chr07_364376	0.000726655005404817	173.736	Chr07_103055291	108.628	65.108
Chr07_364376	0.00521798491618276	173.736	Chr07_151719133	103.374	70.362
Chr07_364376	0.0156037517701562	173.736	Chr07_156597488	103.934	69.802
Chr07_364376	0.004348995458865	173.736	Chr07_160197982	102.765	70.971
Chr07_364376	0.004348995458865	173.736	Chr07_160442064	106.249	67.487
Chr07_364376	0.000915437295041586	173.736	Chr07_160705468	107.092	66.644
Chr07_364376	0.0135025923189099	173.736	Chr07_160956292	96.846	76.89
Chr07_364376	0.000726655005404817	173.736	Chr07_165519240	105.826	67.91
Chr07_364376	0.00841902131443061	173.736	Chr07_166796241	107.438	66.298
Chr07_364376	0.000771444834041325	173.736	Chr07_172148769	104.805	68.931
Chr07_364376	0.000480235753967139	173.736	Chr07_173555658	105.374	68.362
Chr07_364376	0.0106164231060559	173.736	Chr07_196892617	100.994	72.742
Chr07_364376	0.0106164231060559	173.736	Chr07_201172621	100.594	73.142
Chr07_364376	0.0113711280040026	173.736	Chr07_201172655	100.302	73.434
Chr07_364376	0.0192181656028093	173.736	Chr07_237223123	101.24	72.496
Chr07_364376	0.000750024412397874	173.736	Chr07_253118651	106.166	67.57
Chr07_364376	0.00546551565133633	173.736	Chr07_275299328	97.139	76.597
Chr07_364376	0.000109185363638532	173.736	Chr07_275303405	93.235	80.501
Chr07_364376	0.00201997565487688	173.736	Chr07_275724838	94.051	79.685
Chr07_364376	0.000837537709471626	173.736	Chr07_341482207	7.18	166.556
Chr07_364376	0.00106573462036127	173.736	Chr07_342437789	96.017	77.719
Chr07_364376	0.0090405246331715	173.736	Chr07_350460587	94.685	79.051
Chr07_364376	0.00348197100126097	173.736	Chr07_350460662	93.781	79.955
Chr07_364376	0.01608318408944	173.736	Chr07_350460671	93.402	80.334
Chr07_364376	0.00747229357164663	173.736	Chr07_350585028	94.325	79.411
Chr07_364376	0.00407388443086116	173.736	Chr07_350607477	94.447	79.289
Chr07_364376	0.00220395411657275	173.736	Chr07_360062701	89.108	84.628
Chr07_364376	0.00631478071496537	173.736	Chr07_361465575	91.459	82.277
Chr07_364376	0.000115223517388789	173.736	Chr07_361802152	90.733	83.003
Chr07_364376	9.05756864127853e-05	173.736	Chr07_362561577	89.898	83.838
Chr07_364376	0.00052906346987681	173.736	Chr07_369328346	87.204	86.532
Chr07_364376	7.05287243121701e-05	173.736	Chr07_379431717	84.141	89.595
Chr07_364376	0.00129985104536046	173.736	Chr07_380246795	85.321	88.415
Chr07_364376	0.00368862008480139	173.736	Chr07_386772027	77.848	95.888
Chr07_364376	0.00474825706309659	173.736	Chr07_386772059	77.07	96.666
