marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr01_12234885	0.257436216053491	143.344	Chr01_12992915	141.068	2.27599999999998
Chr01_12234885	0.000751407156540533	143.344	Chr01_19854859	105.958	37.386
Chr01_12234885	0.0432852672911463	143.344	Chr01_20222210	106.065	37.279
Chr01_12234885	0.110623546860647	143.344	Chr01_23914601	138.282	5.06199999999998
Chr01_12234885	0.0908647040869166	143.344	Chr01_33731455	126.129	17.215
Chr01_12234885	0.0822417798507274	143.344	Chr01_39327307	123.833	19.511
Chr01_12234885	0.0320060945175694	143.344	Chr01_41878426	112.919	30.425
Chr01_12234885	0.243728234915708	143.344	Chr01_43008442	136.158	7.18600000000001
Chr01_12234885	0.0926747890973592	143.344	Chr01_51078303	120.071	23.273
Chr01_12234885	0.123227517178474	143.344	Chr01_52076376	115.414	27.93
Chr01_12234885	0.122272586583776	143.344	Chr01_55048600	107.633	35.711
Chr01_12234885	0.0846380162810257	143.344	Chr01_55353281	106.97	36.374
Chr01_12234885	0.0261779597912187	143.344	Chr01_64132660	147.696	4.352
Chr01_12234885	0.000751407156540533	143.344	Chr01_67812838	101.963	41.381
Chr01_12234885	0.00402929070256978	143.344	Chr01_71616660	104.374	38.97
Chr01_12234885	0.0440114781311159	143.344	Chr01_79077067	104.232	39.112
Chr01_12234885	9.11631566510788e-05	143.344	Chr01_83656544	101.797	41.547
Chr01_12234885	0.0371936183305265	143.344	Chr01_93964340	103.282	40.062
Chr01_12234885	0.0933239485729698	143.344	Chr01_106568275	102.222	41.122
Chr01_12234885	0.0235677452588159	143.344	Chr01_116511536	104.405	38.939
Chr01_12234885	0.0747551401948443	143.344	Chr01_126836394	103.762	39.582
Chr01_12234885	0.0371936183305265	143.344	Chr01_141236454	99.629	43.715
Chr01_12234885	0.0667638854710076	143.344	Chr01_142923052	92.479	50.865
Chr01_12234885	0.010979104105785	143.344	Chr01_155821291	95.85	47.494
Chr01_12234885	0.0248660163914095	143.344	Chr01_157727345	102.127	41.217
Chr01_12234885	0.000820709051713927	143.344	Chr01_166131967	100.89	42.454
Chr01_12234885	0.0440114781311159	143.344	Chr01_171720398	102.633	40.711
Chr01_12234885	7.81438911885054e-05	143.344	Chr01_188818248	102.054	41.29
Chr01_12234885	0.0248660163914095	143.344	Chr01_201983836	102.418	40.926
Chr01_12234885	0.0272426973653098	143.344	Chr01_206289358	104.744	38.6
Chr01_12234885	0.000639923974358559	143.344	Chr01_207053396	102.579	40.765
Chr01_12234885	0.0484530546990331	143.344	Chr01_207817666	105.385	37.959
Chr01_12234885	0.0201640640678311	143.344	Chr01_231586765	101.897	41.447
Chr01_12234885	0.00369872057165142	143.344	Chr01_241357285	86.839	56.505
Chr01_12234885	0.00290145876757744	143.344	Chr01_246891827	87.853	55.491
Chr01_12234885	0.161944534995781	143.344	Chr01_252428109	118.663	24.681
Chr01_12234885	0.0440114781311159	143.344	Chr01_258644041	104.001	39.343
Chr01_12234885	0.0188936563593468	143.344	Chr01_267953651	87.356	55.988
Chr01_12234885	0.00793012588271145	143.344	Chr01_279748265	93.841	49.503
Chr01_12234885	0.00892071353103435	143.344	Chr01_295188721	103.739	39.605
Chr01_12234885	0.00114258126442678	143.344	Chr01_302052677	92.651	50.693
Chr01_12234885	0.0215863249800617	143.344	Chr01_303264653	92.12	51.224
Chr01_12234885	0.0120271929673154	143.344	Chr01_307216645	91.175	52.169
Chr01_12234885	0.004246592467411	143.344	Chr01_309027695	93.274	50.07
Chr01_12234885	0.0141942319258674	143.344	Chr01_317969006	92.883	50.461
Chr01_12234885	0.0979678991960983	143.344	Chr01_331977568	103.453	39.891
Chr01_12234885	0.006702445158366	143.344	Chr01_339101017	81.314	62.03
Chr01_12234885	0.000949424443028959	143.344	Chr01_369557832	54.83	88.514
Chr01_12234885	0.0399122985128095	143.344	Chr01_370380361	74.933	68.411
Chr01_12234885	0.00696586786963792	143.344	Chr01_370402408	75.787	67.557
Chr01_12234885	0.0124334798289993	143.344	Chr01_371044993	75.939	67.405
Chr01_12234885	0.00733998777088403	143.344	Chr01_371045021	77.812	65.532
Chr01_12234885	0.0113180040700617	143.344	Chr01_371050827	76.298	67.046
Chr01_12234885	0.0236036154905106	143.344	Chr01_373434204	71.934	71.41
Chr01_12234885	0.0025851353756335	143.344	Chr01_377903961	60.167	83.177
Chr01_12234885	0.000434921682701959	143.344	Chr01_378453545	92.057	51.287
Chr01_12234885	0.00494121286881549	143.344	Chr01_382451035	65.23	78.114
Chr01_12234885	0.0456915441213801	143.344	Chr01_382556750	64.855	78.489
Chr01_12234885	0.00402929070256978	143.344	Chr01_383957473	81.726	61.618
Chr01_12234885	0.00192681021342536	143.344	Chr01_385889607	66.688	76.656
Chr01_12234885	0.0268355971576536	143.344	Chr01_386603727	64.164	79.18
Chr01_12234885	0.00302825524445819	143.344	Chr01_389298881	60.487	82.857
Chr01_12234885	0.00806489873513611	143.344	Chr01_396372529	25.169	118.175
Chr01_12234885	0.017575042831532	143.344	Chr01_402121415	61.381	81.963
Chr01_12234885	0.056280178078823	143.344	Chr01_404820852	57.136	86.208
Chr01_12234885	0.0104977439365104	143.344	Chr01_405808201	57.483	85.861
Chr01_12234885	0.00117738046270122	143.344	Chr01_409088842	58.352	84.992
Chr01_12234885	0.0450849756240461	143.344	Chr01_410726049	59.822	83.522
Chr01_12234885	0.00826446651097381	143.344	Chr01_412088402	53.057	90.287
Chr01_12234885	0.00553993524958534	143.344	Chr01_412419584	53.974	89.37
Chr01_12234885	0.0174460383028859	143.344	Chr01_414872236	59.293	84.051
Chr01_12234885	0.0381375308296587	143.344	Chr01_418406343	58.84	84.504
Chr01_12234885	0.0450849756240461	143.344	Chr01_418604818	58.143	85.201
Chr01_12234885	0.0411470752003964	143.344	Chr01_418604827	165.026	21.682
Chr01_12234885	0.00245043410541939	143.344	Chr01_420731066	54.125	89.219
Chr01_12234885	0.00917653636011355	143.344	Chr01_421298982	55.812	87.532
Chr01_12234885	0.00402929070256978	143.344	Chr01_422859399	44.499	98.845
Chr01_12234885	0.00772742378694758	143.344	Chr01_425288259	57.962	85.382
