marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr16_12392692	0.338466615893116	87.329	Chr16_13393211	104.514	17.185
Chr16_12392692	0.950944723031853	87.329	Chr16_38644174	82.463	4.866
Chr16_12392692	0.285958887161388	87.329	Chr16_40443178	74.545	12.784
Chr16_12392692	0.0759459668614549	87.329	Chr16_53681165	73.047	14.282
Chr16_12392692	0.714232498777981	87.329	Chr16_59116794	74.097	13.232
Chr16_12392692	0.950944723031853	87.329	Chr16_98867645	75.784	11.545
Chr16_12392692	0.261720054732029	87.329	Chr16_102995470	65.724	21.605
Chr16_12392692	0.285958887161388	87.329	Chr16_120279368	64.714	22.615
Chr16_12392692	0.338466615893116	87.329	Chr16_131697675	66.124	21.205
Chr16_12392692	0.918303207624197	87.329	Chr16_142190156	63.846	23.483
Chr16_12392692	0.392313577512475	87.329	Chr16_152994949	62.679	24.65
Chr16_12392692	0.983381778934134	87.329	Chr16_160369178	65.557	21.772
Chr16_12392692	0.852548480117449	87.329	Chr16_175564982	67.332	19.997
Chr16_12392692	0.360919542107225	87.329	Chr16_196823312	68.539	18.79
Chr16_12392692	0.470671647980003	87.329	Chr16_196823313	67.295	20.034
Chr16_12392692	0.239504261852171	87.329	Chr16_197792358	65.516	21.813
Chr16_12392692	0.232654625124013	87.329	Chr16_200460173	69.181	18.148
Chr16_12392692	0.95095195640475	87.329	Chr16_206455006	70.612	16.717
Chr16_12392692	0.384360394319301	87.329	Chr16_211584885	71.513	15.816
Chr16_12392692	0.967135386937115	87.329	Chr16_218144930	96.662	9.33300000000001
Chr16_12392692	0.967133320501606	87.329	Chr16_220568679	79.407	7.922
Chr16_12392692	0.967133320501606	87.329	Chr16_237784150	65.84	21.489
Chr16_12392692	0.130221596905708	87.329	Chr16_241337815	63.645	23.684
Chr16_12392692	0.261720054732029	87.329	Chr16_241446155	63.856	23.473
Chr16_12392692	0.855579254218446	87.329	Chr16_251503096	87.011	0.317999999999998
Chr16_12392692	0.885361894377163	87.329	Chr16_251503131	97.605	10.276
