marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr20_2782377	0.0209751699192994	177.95	Chr20_9582676	170.522	7.428
Chr20_2782377	0.00231093688966051	177.95	Chr20_9582808	168.56	9.38999999999999
Chr20_2782377	0.146252520316341	177.95	Chr20_14820911	169.078	8.87199999999999
Chr20_2782377	1.13307028384913e-05	177.95	Chr20_58938236	170.812	7.13799999999998
Chr20_2782377	0.047963390921499	177.95	Chr20_62008857	166.983	10.967
Chr20_2782377	0.00452538025559496	177.95	Chr20_67580924	187.875	9.92500000000001
Chr20_2782377	0.134023108995919	177.95	Chr20_73609590	172.437	5.51299999999998
Chr20_2782377	0.149852026214467	177.95	Chr20_74502828	179.3	1.35000000000002
Chr20_2782377	0.00644384430652717	177.95	Chr20_88241595	19.848	158.102
Chr20_2782377	0.11358513885473	177.95	Chr20_91402701	114.831	63.119
Chr20_2782377	0.00854910817643513	177.95	Chr20_119122510	161.425	16.525
Chr20_2782377	0.0349652636303288	177.95	Chr20_190160155	159.33	18.62
Chr20_2782377	0.0470268271568182	177.95	Chr20_201616569	144.738	33.212
Chr20_2782377	0.0289698477545803	177.95	Chr20_201616698	143.673	34.277
Chr20_2782377	0.0508253880727334	177.95	Chr20_208773894	154.929	23.021
Chr20_2782377	0.190474148736796	177.95	Chr20_212579550	115.196	62.754
Chr20_2782377	0.0672379686270885	177.95	Chr20_234686467	123.621	54.329
Chr20_2782377	0.0673527154321633	177.95	Chr20_237286235	123.627	54.323
Chr20_2782377	0.0673527154321633	177.95	Chr20_237547924	124.383	53.567
Chr20_2782377	0.0799782530371225	177.95	Chr20_238513278	126.543	51.407
Chr20_2782377	0.0209751699192994	177.95	Chr20_242624166	122.989	54.961
Chr20_2782377	0.0556938424547185	177.95	Chr20_269555524	122.774	55.176
Chr20_2782377	0.0673527154321633	177.95	Chr20_275830370	118.986	58.964
Chr20_2782377	0.0799782530371225	177.95	Chr20_276537892	120.762	57.188
Chr20_2782377	0.0919520343252623	177.95	Chr20_277863931	115.963	61.987
Chr20_2782377	0.0485226169150325	177.95	Chr20_284512972	109.472	68.478
Chr20_2782377	0.0998745793177931	177.95	Chr20_292073143	108.858	69.092
Chr20_2782377	0.0314841624020562	177.95	Chr20_294398784	109.257	68.693
Chr20_2782377	0.00283394018211405	177.95	Chr20_304921300	103.113	74.837
Chr20_2782377	0.0219357517265856	177.95	Chr20_312466495	92.451	85.499
Chr20_2782377	0.0157648307467656	177.95	Chr20_316928340	103.294	74.656
Chr20_2782377	0.138509680973385	177.95	Chr20_349286793	67.932	110.018
Chr20_2782377	0.0282313475577522	177.95	Chr20_350521601	96.302	81.648
Chr20_2782377	0.0571076204856007	177.95	Chr20_350521628	96.583	81.367
Chr20_2782377	0.0308776971083509	177.95	Chr20_352134726	95.908	82.042
Chr20_2782377	0.0440325290578438	177.95	Chr20_358747471	101.365	76.585
Chr20_2782377	0.0157648307467656	177.95	Chr20_359651237	97.466	80.484
Chr20_2782377	0.0473341770034948	177.95	Chr20_360246705	101.991	75.959
