marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr18_2717390	0.00101795319769422	10.84	Chr18_30380788	18.987	8.147
Chr18_2717390	0.0111843703917217	10.84	Chr18_32044968	12.372	1.532
Chr18_2717390	0.0116789763738794	10.84	Chr18_32500594	11.463	0.622999999999999
Chr18_2717390	0.00423894744797652	10.84	Chr18_46154990	46.578	35.738
Chr18_2717390	5.0912158349439e-06	10.84	Chr18_47281403	43.794	32.954
Chr18_2717390	0.00469226707343199	10.84	Chr18_48253625	37.636	26.796
Chr18_2717390	0.00396171595760963	10.84	Chr18_49370353	29.797	18.957
Chr18_2717390	0.00396171595760963	10.84	Chr18_53356570	45.19	34.35
Chr18_2717390	0.00396171595760963	10.84	Chr18_63616848	48.389	37.549
Chr18_2717390	0.00416787707977549	10.84	Chr18_70726493	50.439	39.599
Chr18_2717390	0.00139678193162502	10.84	Chr18_106896159	73.53	62.69
Chr18_2717390	0.00118610855197055	10.84	Chr18_110259445	75.439	64.599
Chr18_2717390	0.00104523240495691	10.84	Chr18_110982493	80.475	69.635
Chr18_2717390	0.0012743926537775	10.84	Chr18_120939654	72.736	61.896
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_130780339	78.473	67.633
Chr18_2717390	0.00139678193162502	10.84	Chr18_132512945	75.007	64.167
Chr18_2717390	0.00115732020699161	10.84	Chr18_137494576	74.123	63.283
Chr18_2717390	0.00118610855197055	10.84	Chr18_145245154	75.411	64.571
Chr18_2717390	0.00136566681637105	10.84	Chr18_154169619	75.752	64.912
Chr18_2717390	3.13004308247985e-07	10.84	Chr18_165162052	75.456	64.616
Chr18_2717390	1.74529882448384e-05	10.84	Chr18_165163184	76.337	65.497
Chr18_2717390	0.00121521330423921	10.84	Chr18_190290921	74.767	63.927
Chr18_2717390	0.00115732020699161	10.84	Chr18_192774956	75.447	64.607
Chr18_2717390	0.00115732020699161	10.84	Chr18_192774990	76.961	66.121
Chr18_2717390	0.00121521330423921	10.84	Chr18_201585571	75.143	64.303
Chr18_2717390	0.00124463958978449	10.84	Chr18_210332991	74.9	64.06
Chr18_2717390	0.00121521330423921	10.84	Chr18_218774061	77.886	67.046
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_220441407	75.339	64.499
Chr18_2717390	0.000911673423286401	10.84	Chr18_235351285	73.09	62.25
Chr18_2717390	0.00104523240495691	10.84	Chr18_243073295	69.026	58.186
Chr18_2717390	0.00139678193162502	10.84	Chr18_257655137	62.008	51.168
Chr18_2717390	0.00130447786340529	10.84	Chr18_260518207	69.227	58.387
Chr18_2717390	5.0912158349439e-06	10.84	Chr18_260875322	85.767	74.927
Chr18_2717390	3.13004308247985e-07	10.84	Chr18_263616181	76.034	65.194
Chr18_2717390	3.13004308247985e-07	10.84	Chr18_265238727	76.476	65.636
Chr18_2717390	1.74529882448384e-05	10.84	Chr18_273564961	75.051	64.211
Chr18_2717390	0.00118610855197055	10.84	Chr18_284927806	75.432	64.592
Chr18_2717390	0.00136566681637105	10.84	Chr18_305332118	76.214	65.374
Chr18_2717390	0.00115732020699161	10.84	Chr18_312755826	77.206	66.366
Chr18_2717390	0.00124463958978449	10.84	Chr18_315460355	74.474	63.634
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_318661298	76.35	65.51
Chr18_2717390	0.00124463958978449	10.84	Chr18_322420106	74.633	63.793
Chr18_2717390	0.0109484816436381	10.84	Chr18_326978751	75.801	64.961
Chr18_2717390	0.00121521330423921	10.84	Chr18_340427679	75.182	64.342
Chr18_2717390	6.62159654635924e-06	10.84	Chr18_358689833	74.207	63.367
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_359455445	81.303	70.463
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_361406817	84.29	73.45
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_364421391	79.289	68.449
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_365331873	80.299	69.459
Chr18_2717390	0.00121521330423921	10.84	Chr18_370145998	74.157	63.317
Chr18_2717390	0.00121521330423921	10.84	Chr18_399723004	93.792	82.952
Chr18_2717390	0.00402929070256978	10.84	Chr18_408897746	49.45	38.61
Chr18_2717390	0.00453581056174643	10.84	Chr18_410639933	125.427	114.587
Chr18_2717390	0.00416787707977549	10.84	Chr18_413286435	113.046	102.206
Chr18_2717390	5.0912158349439e-06	10.84	Chr18_430737607	117.515	106.675
Chr18_2717390	0.000164011704749527	10.84	Chr18_440072833	151.649	140.809
Chr18_2717390	5.0912158349439e-06	10.84	Chr18_442482754	128.588	117.748
Chr18_2717390	0.00402929070256978	10.84	Chr18_473218181	54.402	43.562
Chr18_2717390	0.00445964133107463	10.84	Chr18_499361849	119.994	109.154
Chr18_2717390	0.322955989511397	10.84	Chr18_509076079	134.541	123.701
Chr18_2717390	5.37835620220598e-05	10.84	Chr18_509542189	134.998	124.158
Chr18_2717390	5.0912158349439e-06	10.84	Chr18_515626283	104.681	93.841
Chr18_2717390	0.00396171595760963	10.84	Chr18_516958684	107.295	96.455
Chr18_2717390	0.00431124344807588	10.84	Chr18_554011866	8.486	2.354
Chr18_2717390	0.00431124344807588	10.84	Chr18_560288751	141.158	130.318
Chr18_30380788	0.0982071688502949	18.987	Chr18_32044968	12.372	6.615
Chr18_30380788	0.0940750459551086	18.987	Chr18_32500594	11.463	7.524
Chr18_30380788	0.200626554130805	18.987	Chr18_46154990	46.578	27.591
Chr18_30380788	0.000469475713933338	18.987	Chr18_47281403	43.794	24.807
Chr18_30380788	0.231633777046222	18.987	Chr18_48253625	37.636	18.649
Chr18_30380788	0.224706606520922	18.987	Chr18_49370353	29.797	10.81
Chr18_30380788	0.226149411081116	18.987	Chr18_53356570	45.19	26.203
Chr18_30380788	0.226149411081116	18.987	Chr18_63616848	48.389	29.402
Chr18_30380788	0.210825383762071	18.987	Chr18_70726493	50.439	31.452
Chr18_30380788	0.201038663861742	18.987	Chr18_106896159	73.53	54.543
Chr18_30380788	0.238213037684959	18.987	Chr18_110259445	75.439	56.452
Chr18_30380788	0.204157385892231	18.987	Chr18_110982493	80.475	61.488
Chr18_30380788	0.267348271896542	18.987	Chr18_120939654	72.736	53.749
Chr18_30380788	0.00101795319769422	18.987	Chr18_130780339	78.473	59.486
Chr18_30380788	0.172690372208375	18.987	Chr18_132512945	75.007	56.02
Chr18_30380788	0.250354896415107	18.987	Chr18_137494576	74.123	55.136
Chr18_30380788	0.238213037684959	18.987	Chr18_145245154	75.411	56.424
Chr18_30380788	0.178941689826601	18.987	Chr18_154169619	75.752	56.765
Chr18_30380788	0.0081052985553871	18.987	Chr18_165162052	75.456	56.469
Chr18_30380788	0.00724462988469604	18.987	Chr18_165163184	76.337	57.35
Chr18_30380788	0.226407507701498	18.987	Chr18_190290921	74.767	55.78
Chr18_30380788	0.252910694379431	18.987	Chr18_192774956	75.447	56.46
Chr18_30380788	0.250354896415107	18.987	Chr18_192774990	76.961	57.974
Chr18_30380788	0.226407507701498	18.987	Chr18_201585571	75.143	56.156
Chr18_30380788	0.217922531229728	18.987	Chr18_210332991	74.9	55.913
Chr18_30380788	0.226407507701498	18.987	Chr18_218774061	77.886	58.899
Chr18_30380788	0.0147227175490691	18.987	Chr18_220441407	75.339	56.352
Chr18_30380788	0.204652817796887	18.987	Chr18_235351285	73.09	54.103
Chr18_30380788	0.145173621576731	18.987	Chr18_243073295	69.026	50.039
Chr18_30380788	0.101945834669754	18.987	Chr18_257655137	62.008	43.021
Chr18_30380788	0.117889699334745	18.987	Chr18_260518207	69.227	50.24
Chr18_30380788	0.029821339226806	18.987	Chr18_260875322	85.767	66.78
Chr18_30380788	0.00328211912699137	18.987	Chr18_263616181	76.034	57.047
Chr18_30380788	0.00138312681014593	18.987	Chr18_265238727	76.476	57.489
Chr18_30380788	0.00022685465282504	18.987	Chr18_273564961	75.051	56.064
Chr18_30380788	0.238213037684959	18.987	Chr18_284927806	75.432	56.445
Chr18_30380788	0.211123166801501	18.987	Chr18_305332118	76.214	57.227
Chr18_30380788	0.218338594743118	18.987	Chr18_312755826	77.206	58.219
Chr18_30380788	0.21491823801703	18.987	Chr18_315460355	74.474	55.487
Chr18_30380788	0.00101795319769422	18.987	Chr18_318661298	76.35	57.363
Chr18_30380788	0.246629983354996	18.987	Chr18_322420106	74.633	55.646
Chr18_30380788	0.169230576113046	18.987	Chr18_326978751	75.801	56.814
Chr18_30380788	0.226407507701498	18.987	Chr18_340427679	75.182	56.195
Chr18_30380788	0.00449067839403899	18.987	Chr18_358689833	74.207	55.22
Chr18_30380788	0.0147227175490691	18.987	Chr18_359455445	81.303	62.316
Chr18_30380788	0.00101795319769422	18.987	Chr18_361406817	84.29	65.303
Chr18_30380788	0.00101795319769422	18.987	Chr18_364421391	79.289	60.302
Chr18_30380788	0.00101795319769422	18.987	Chr18_365331873	80.299	61.312
Chr18_30380788	0.226407507701498	18.987	Chr18_370145998	74.157	55.17
Chr18_30380788	0.110926760193809	18.987	Chr18_399723004	93.792	74.805
Chr18_30380788	0.230411538497363	18.987	Chr18_408897746	49.45	30.463
Chr18_30380788	0.190776514407028	18.987	Chr18_410639933	125.427	106.44
Chr18_30380788	0.210825383762071	18.987	Chr18_413286435	113.046	94.059
Chr18_30380788	0.029821339226806	18.987	Chr18_430737607	117.515	98.528
Chr18_30380788	0.0041336967017807	18.987	Chr18_440072833	151.649	132.662
Chr18_30380788	0.000469475713933338	18.987	Chr18_442482754	128.588	109.601
Chr18_30380788	0.230411538497363	18.987	Chr18_473218181	54.402	35.415
Chr18_30380788	0.146043723328875	18.987	Chr18_499361849	119.994	101.007
Chr18_30380788	0.0081052985553871	18.987	Chr18_509076079	134.541	115.554
Chr18_30380788	0.00101795319769422	18.987	Chr18_509542189	134.998	116.011
Chr18_30380788	0.029821339226806	18.987	Chr18_515626283	104.681	85.694
Chr18_30380788	0.224706606520922	18.987	Chr18_516958684	107.295	88.308
Chr18_30380788	0.201487542847152	18.987	Chr18_554011866	8.486	10.501
Chr18_30380788	0.159272548677223	18.987	Chr18_560288751	141.158	122.171
Chr18_32044968	0.957256801381127	12.372	Chr18_32500594	11.463	0.909000000000001
Chr18_32044968	0.336149581658825	12.372	Chr18_46154990	46.578	34.206
Chr18_32044968	8.80741970847076e-05	12.372	Chr18_47281403	43.794	31.422
Chr18_32044968	0.143410392883155	12.372	Chr18_48253625	37.636	25.264
Chr18_32044968	0.35914792965283	12.372	Chr18_49370353	29.797	17.425
Chr18_32044968	0.35914792965283	12.372	Chr18_53356570	45.19	32.818
Chr18_32044968	0.35914792965283	12.372	Chr18_63616848	48.389	36.017
Chr18_32044968	0.341760065722158	12.372	Chr18_70726493	50.439	38.067
Chr18_32044968	0.0974829262514548	12.372	Chr18_106896159	73.53	61.158
Chr18_32044968	0.113180797478472	12.372	Chr18_110259445	75.439	63.067
Chr18_32044968	0.100576555112408	12.372	Chr18_110982493	80.475	68.103
Chr18_32044968	0.120992763767731	12.372	Chr18_120939654	72.736	60.364
Chr18_32044968	0.0111843703917217	12.372	Chr18_130780339	78.473	66.101
Chr18_32044968	0.0664153225094662	12.372	Chr18_132512945	75.007	62.635
Chr18_32044968	0.11050879245272	12.372	Chr18_137494576	74.123	61.751
Chr18_32044968	0.113180797478472	12.372	Chr18_145245154	75.411	63.039
Chr18_32044968	0.0881717700680058	12.372	Chr18_154169619	75.752	63.38
Chr18_32044968	0.0043126634492989	12.372	Chr18_165162052	75.456	63.084
Chr18_32044968	0.00144631820023283	12.372	Chr18_165163184	76.337	63.965
Chr18_32044968	0.1157351567013	12.372	Chr18_190290921	74.767	62.395
Chr18_32044968	0.11053827353144	12.372	Chr18_192774956	75.447	63.075
Chr18_32044968	0.11050879245272	12.372	Chr18_192774990	76.961	64.589
Chr18_32044968	0.1157351567013	12.372	Chr18_201585571	75.143	62.771
Chr18_32044968	0.118349935659317	12.372	Chr18_210332991	74.9	62.528
Chr18_32044968	0.1157351567013	12.372	Chr18_218774061	77.886	65.514
Chr18_32044968	0.00136566681637105	12.372	Chr18_220441407	75.339	62.967
Chr18_32044968	0.0887924856645465	12.372	Chr18_235351285	73.09	60.718
Chr18_32044968	0.100648958514927	12.372	Chr18_243073295	69.026	56.654
Chr18_32044968	0.0850792242692959	12.372	Chr18_257655137	62.008	49.636
Chr18_32044968	0.123555922249347	12.372	Chr18_260518207	69.227	56.855
Chr18_32044968	0.00281485358256146	12.372	Chr18_260875322	85.767	73.395
Chr18_32044968	0.0344524560857266	12.372	Chr18_263616181	76.034	63.662
Chr18_32044968	0.00310970508038182	12.372	Chr18_265238727	76.476	64.104
Chr18_32044968	0.00144631820023283	12.372	Chr18_273564961	75.051	62.679
Chr18_32044968	0.113180797478472	12.372	Chr18_284927806	75.432	63.06
Chr18_32044968	0.12906542074541	12.372	Chr18_305332118	76.214	63.842
Chr18_32044968	0.110621827820488	12.372	Chr18_312755826	77.206	64.834
Chr18_32044968	0.118316920690149	12.372	Chr18_315460355	74.474	62.102
Chr18_32044968	0.0111843703917217	12.372	Chr18_318661298	76.35	63.978
Chr18_32044968	0.118349935659317	12.372	Chr18_322420106	74.633	62.261
Chr18_32044968	0.0619931662290273	12.372	Chr18_326978751	75.801	63.429
Chr18_32044968	0.1157351567013	12.372	Chr18_340427679	75.182	62.81
Chr18_32044968	0.0464185582217631	12.372	Chr18_358689833	74.207	61.835
