marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr15_7325773	0.154515015779235	37.43	Chr15_7896938	26.689	10.741
Chr15_7325773	0.359125862281239	37.43	Chr15_12505414	19.404	18.026
Chr15_7325773	0.154485556503127	37.43	Chr15_32610470	29.842	7.588
Chr15_7325773	0.00652266607683209	37.43	Chr15_51442894	28.35	9.08
Chr15_7325773	0.00300522700159621	37.43	Chr15_65144018	91.772	54.342
Chr15_7325773	0.23871938256534	37.43	Chr15_69761749	37.954	0.524000000000001
Chr15_7325773	0.00914824615056521	37.43	Chr15_70720413	38.097	0.667000000000002
Chr15_7325773	0.164531771797554	37.43	Chr15_75201622	32.07	5.36
Chr15_7325773	0.100786312048441	37.43	Chr15_75201668	32.44	4.99
Chr15_7325773	0.00534228542174525	37.43	Chr15_76403992	32.846	4.584
Chr15_7325773	0.164531771797554	37.43	Chr15_77967134	35.305	2.125
Chr15_7325773	0.376902598444848	37.43	Chr15_84530171	38.277	0.847000000000001
Chr15_7325773	0.380731580082208	37.43	Chr15_103067033	31.593	5.837
Chr15_7325773	0.00914824615056521	37.43	Chr15_103617252	33.015	4.415
Chr15_7325773	0.103959763281591	37.43	Chr15_124274076	32.829	4.601
Chr15_7325773	0.0185453885953493	37.43	Chr15_126178775	33.156	4.274
Chr15_7325773	0.164531771797554	37.43	Chr15_128872419	36.456	0.973999999999997
Chr15_7325773	0.118646092938252	37.43	Chr15_137212221	33.209	4.221
Chr15_7325773	0.4114618280704	37.43	Chr15_138593143	32.796	4.634
Chr15_7325773	0.0719502323760349	37.43	Chr15_138740382	32.487	4.943
Chr15_7325773	0.442233064438108	37.43	Chr15_138804200	32.183	5.247
Chr15_7325773	0.313214220291453	37.43	Chr15_142313412	39.252	1.822
Chr15_7325773	0.116772768577328	37.43	Chr15_158935699	36.506	0.923999999999999
Chr15_7325773	0.116772768577328	37.43	Chr15_160752803	36.042	1.388
Chr15_7325773	0.00914824615056521	37.43	Chr15_166503857	34.093	3.337
Chr15_7325773	0.0016597031761073	37.43	Chr15_193256422	37.132	0.298000000000002
Chr15_7325773	0.161185937073207	37.43	Chr15_201840460	37.543	0.113
Chr15_7325773	0.000686933023907507	37.43	Chr15_259306231	32.343	5.087
Chr15_7325773	0.164531771797554	37.43	Chr15_265284999	37.839	0.408999999999999
Chr15_7325773	0.157832741634791	37.43	Chr15_274040266	33.812	3.618
Chr15_7325773	0.17138432952063	37.43	Chr15_308651902	37.605	0.174999999999997
Chr15_7325773	0.299510351143355	37.43	Chr15_314518281	44.742	7.312
Chr15_7325773	0.00914824615056521	37.43	Chr15_315554521	46.262	8.832
Chr15_7325773	0.0719711985528151	37.43	Chr15_323111246	35.72	1.71
Chr15_7325773	0.161140323623603	37.43	Chr15_326337910	37.936	0.506
Chr15_7325773	0.161185937073207	37.43	Chr15_326513185	37.879	0.448999999999998
Chr15_7325773	0.126513058953862	37.43	Chr15_345038363	52.135	14.705
Chr15_7325773	0.0207440762460531	37.43	Chr15_350058492	30.023	7.407
Chr15_7325773	0.164531771797554	37.43	Chr15_350931215	34.356	3.074
Chr15_7325773	0.164531771797554	37.43	Chr15_351628107	38.352	0.921999999999997
Chr15_7325773	0.148036718705377	37.43	Chr15_357630002	39.317	1.887
Chr15_7325773	0.103959763281591	37.43	Chr15_358675172	36.092	1.338
Chr15_7325773	0.171427623371277	37.43	Chr15_373741769	42.269	4.839
Chr15_7325773	0.00914824615056521	37.43	Chr15_374629170	42.384	4.954
Chr15_7325773	0.154485556503127	37.43	Chr15_384414438	11.889	25.541
Chr15_7325773	0.038293135494141	37.43	Chr15_385935877	17.568	19.862
Chr15_7325773	0.157755504049344	37.43	Chr15_387961542	44.519	7.089
Chr15_7325773	0.0185453885953493	37.43	Chr15_401782626	35.538	1.892
Chr15_7325773	0.394243275743049	37.43	Chr15_402549417	47.739	10.309
Chr15_7325773	0.148249087502626	37.43	Chr15_407790725	43.772	6.342
Chr15_7325773	0.0328799965663179	37.43	Chr15_418040615	115.421	77.991
Chr15_7325773	0.129426373145827	37.43	Chr15_422161873	76.959	39.529
Chr15_7325773	0.123495630085001	37.43	Chr15_427618664	58.997	21.567
Chr15_7325773	0.4114618280704	37.43	Chr15_428831151	64.692	27.262
Chr15_7325773	0.10147611876715	37.43	Chr15_428831152	59.928	22.498
Chr15_7325773	0.123495630085001	37.43	Chr15_436631822	56.359	18.929
Chr15_7325773	0.554476323455113	37.43	Chr15_438240887	57.697	20.267
Chr15_7325773	0.00914824615056521	37.43	Chr15_443840407	65.914	28.484
Chr15_7325773	0.411769714015529	37.43	Chr15_448816544	64.207	26.777
Chr15_7325773	0.40412384256681	37.43	Chr15_450029223	62.528	25.098
Chr15_7325773	0.00914824615056521	37.43	Chr15_452545435	66.739	29.309
Chr15_7325773	0.129426373145827	37.43	Chr15_452606775	62.488	25.058
Chr15_7325773	0.112000994431473	37.43	Chr15_454382771	65.758	28.328
Chr15_7325773	0.0992166307491273	37.43	Chr15_455556244	69.027	31.597
Chr15_7325773	0.1512315444359	37.43	Chr15_464573037	67.211	29.781
Chr15_7325773	0.0016597031761073	37.43	Chr15_465970482	73.274	35.844
Chr15_7325773	0.345758953285844	37.43	Chr15_471544327	75.734	38.304
Chr15_7325773	0.0943597747658063	37.43	Chr15_474860172	75.896	38.466
Chr15_7325773	0.208131462591981	37.43	Chr15_476332816	72.387	34.957
Chr15_7325773	0.117787526925598	37.43	Chr15_477506993	78.1	40.67
Chr15_7325773	0.138581125435277	37.43	Chr15_478058887	81.767	44.337
Chr15_7325773	0.167871378870586	37.43	Chr15_481601826	69.172	31.742
Chr15_7325773	0.129434642726203	37.43	Chr15_486072849	85.347	47.917
Chr15_7325773	0.178481614790979	37.43	Chr15_486722284	77.787	40.357
Chr15_7325773	0.442233064438108	37.43	Chr15_500931950	93.519	56.089
Chr15_7325773	0.0403033538467855	37.43	Chr15_501794909	86.05	48.62
Chr15_7325773	0.000315040971498751	37.43	Chr15_502970272	85.497	48.067
Chr15_7325773	0.10354599676291	37.43	Chr15_503413059	89.954	52.524
Chr15_7325773	0.00354540146021846	37.43	Chr15_503947605	92.975	55.545
Chr15_7325773	0.137942983312201	37.43	Chr15_507421476	91.049	53.619
Chr15_7325773	0.129434642726203	37.43	Chr15_509740268	89.604	52.174
Chr15_7325773	0.104795007808219	37.43	Chr15_510211031	89.361	51.931
Chr15_7325773	4.58175664087658e-09	37.43	Chr15_510609511	96.05	58.62
Chr15_7325773	0.106029777614313	37.43	Chr15_512879111	93.337	55.907
Chr15_7325773	0.0963321638992307	37.43	Chr15_512885597	93.003	55.573
Chr15_7325773	0.352778322270529	37.43	Chr15_513072855	91.709	54.279
Chr15_7325773	0.135545724009395	37.43	Chr15_514887376	94.44	57.01
Chr15_7325773	0.070385637048058	37.43	Chr15_515208822	97.103	59.673
Chr15_7325773	0.038293135494141	37.43	Chr15_515208826	101.489	64.059
Chr15_7325773	0.1512315444359	37.43	Chr15_521034860	103.233	65.803
Chr15_7325773	0.129370944647183	37.43	Chr15_521971228	102.585	65.155
Chr15_7325773	0.0708051860524872	37.43	Chr15_523188371	99.056	61.626
Chr15_7325773	0.0673850409319377	37.43	Chr15_523439897	98.466	61.036
Chr15_7325773	0.0491675876698503	37.43	Chr15_524767561	105.93	68.5
Chr15_7325773	0.101978029704805	37.43	Chr15_529074582	110.257	72.827
Chr15_7325773	0.148013290743037	37.43	Chr15_530277247	100.327	62.897
Chr15_7325773	0.0824677545357906	37.43	Chr15_531001597	102.524	65.094
Chr15_7325773	0.138567281255339	37.43	Chr15_531165583	103.164	65.734
Chr15_7325773	0.114399268480864	37.43	Chr15_532916274	108.551	71.121
Chr15_7325773	0.111679527164007	37.43	Chr15_534187276	105.37	67.94
Chr15_7325773	0.0587030867547528	37.43	Chr15_534704257	105.26	67.83
Chr15_7325773	0.0546338371964389	37.43	Chr15_535205381	104.748	67.318
Chr15_7325773	0.0474464395122725	37.43	Chr15_540403742	113.595	76.165
Chr15_7325773	0.331883440344854	37.43	Chr15_540407631	112.931	75.501
Chr15_7325773	0.0831069555917891	37.43	Chr15_545728115	122.079	84.649
Chr15_7325773	0.1651626654584	37.43	Chr15_545728127	120.117	82.687
Chr15_7325773	0.0304192583893325	37.43	Chr15_547478468	118.424	80.994
Chr15_7325773	0.0544995652861703	37.43	Chr15_547478916	123.685	86.255
Chr15_7325773	0.0486643355346847	37.43	Chr15_548307962	125.973	88.543
Chr15_7325773	0.189298769689155	37.43	Chr15_550781038	131.881	94.451
Chr15_7325773	0.0608246169735335	37.43	Chr15_559646158	146.103	108.673
Chr15_7325773	0.319717101069542	37.43	Chr15_559646173	137.644	100.214
Chr15_7325773	0.00428742789555236	37.43	Chr15_561672612	122.041	84.611
Chr15_7325773	0.0469775531951146	37.43	Chr15_567744195	136.674	99.244
Chr15_7325773	0.114261565703325	37.43	Chr15_571603230	131.928	94.498
Chr15_7325773	0.00185152680438172	37.43	Chr15_574058534	124.133	86.703
Chr15_7325773	0.0461190660573857	37.43	Chr15_581804666	133.211	95.781
Chr15_7896938	0.26264117065714	26.689	Chr15_12505414	19.404	7.285
Chr15_7896938	0.833934704988425	26.689	Chr15_32610470	29.842	3.153
Chr15_7896938	0.0149731173401283	26.689	Chr15_51442894	28.35	1.661
Chr15_7896938	0.108119291898308	26.689	Chr15_65144018	91.772	65.083
Chr15_7896938	0.379249357937346	26.689	Chr15_69761749	37.954	11.265
Chr15_7896938	0.00133924593509471	26.689	Chr15_70720413	38.097	11.408
Chr15_7896938	0.817786871381789	26.689	Chr15_75201622	32.07	5.381
Chr15_7896938	0.799886264334554	26.689	Chr15_75201668	32.44	5.751
Chr15_7896938	0.00013123062865117	26.689	Chr15_76403992	32.846	6.157
Chr15_7896938	0.817786871381789	26.689	Chr15_77967134	35.305	8.616
