marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr17_5005597	0.14556946790905	135.696	Chr17_6953860	131.86	3.83599999999998
Chr17_5005597	0.331404318888141	135.696	Chr17_8649879	129.94	5.756
Chr17_5005597	0.092941595605075	135.696	Chr17_11665627	122.314	13.382
Chr17_5005597	0.0554188502127663	135.696	Chr17_15252422	119.18	16.516
Chr17_5005597	0.189760410376525	135.696	Chr17_17509284	81.519	54.177
Chr17_5005597	0.207896558094991	135.696	Chr17_18919651	80.348	55.348
Chr17_5005597	0.120970898283359	135.696	Chr17_18919654	79.031	56.665
Chr17_5005597	0.00585018032430374	135.696	Chr17_19795624	116.233	19.463
Chr17_5005597	0.130928430112938	135.696	Chr17_27295624	122.69	13.006
Chr17_5005597	0.128050363721267	135.696	Chr17_32868845	115.157	20.539
Chr17_5005597	0.0281687313267704	135.696	Chr17_35793737	99.464	36.232
Chr17_5005597	0.0197665663570316	135.696	Chr17_35924218	101.603	34.093
Chr17_5005597	0.128050363721267	135.696	Chr17_47186687	106.413	29.283
Chr17_5005597	0.132905967933597	135.696	Chr17_47630595	101.943	33.753
Chr17_5005597	0.0782106286514909	135.696	Chr17_54041118	90.516	45.18
Chr17_5005597	0.0459522095281952	135.696	Chr17_54757525	74.753	60.943
Chr17_5005597	0.128050363721267	135.696	Chr17_54933892	90.846	44.85
Chr17_5005597	0.0938396071236481	135.696	Chr17_63891715	84.723	50.973
Chr17_5005597	0.152939495705511	135.696	Chr17_64410168	76.807	58.889
Chr17_5005597	0.0499125344914541	135.696	Chr17_65125092	75.6	60.096
Chr17_5005597	0.160012903492289	135.696	Chr17_86175927	77.967	57.729
Chr17_5005597	0.149370209825978	135.696	Chr17_86643325	76.767	58.929
Chr17_5005597	0.0428808757995755	135.696	Chr17_88173407	78.304	57.392
Chr17_5005597	0.0354955879940286	135.696	Chr17_95727010	64.013	71.683
Chr17_5005597	0.0393769293586664	135.696	Chr17_97190635	65.584	70.112
Chr17_5005597	0.0393769293586664	135.696	Chr17_98132719	65.219	70.477
Chr17_5005597	0.105574105274608	135.696	Chr17_100090334	73.012	62.684
Chr17_5005597	0.0708742944949006	135.696	Chr17_103412454	72.473	63.223
Chr17_5005597	0.164550498945159	135.696	Chr17_103613525	70.552	65.144
Chr17_5005597	0.235980345535276	135.696	Chr17_115177668	87.301	48.395
Chr17_5005597	0.0645654742144065	135.696	Chr17_129005725	69.528	66.168
Chr17_5005597	0.0526262723321312	135.696	Chr17_136926341	70.163	65.533
Chr17_5005597	0.0393769293586664	135.696	Chr17_190129831	66.739	68.957
Chr17_5005597	0.04717700331829	135.696	Chr17_191072473	67.019	68.677
Chr17_5005597	0.04717700331829	135.696	Chr17_191355993	67.304	68.392
Chr17_5005597	0.0527800642452068	135.696	Chr17_193786997	61.429	74.267
Chr17_5005597	0.0209510296454454	135.696	Chr17_211486000	57.599	78.097
Chr17_5005597	0.0254812008202815	135.696	Chr17_211488928	58.476	77.22
Chr17_5005597	0.00160883526460597	135.696	Chr17_211936770	56.614	79.082
Chr17_5005597	0.0312829484807692	135.696	Chr17_228138417	66.295	69.401
Chr17_5005597	0.0554405972736939	135.696	Chr17_239033879	67.754	67.942
Chr17_5005597	0.0154344212782086	135.696	Chr17_245003345	41.279	94.417
Chr17_5005597	0.186534610163045	135.696	Chr17_247216792	56.817	78.879
Chr17_5005597	0.0199011898882003	135.696	Chr17_248664488	49.727	85.969
Chr17_5005597	0.00728418895780921	135.696	Chr17_249333716	49.314	86.382
Chr17_5005597	0.19821873478188	135.696	Chr17_249347729	48.004	87.692
Chr17_5005597	0.0379962204157852	135.696	Chr17_251444496	51.369	84.327
Chr17_5005597	0.0205606075140752	135.696	Chr17_254842203	44.445	91.251
Chr17_5005597	0.018412688124955	135.696	Chr17_256572248	46.373	89.323
Chr17_5005597	0.026990852517014	135.696	Chr17_256631713	45.523	90.173
Chr17_5005597	0.0369407030890621	135.696	Chr17_257725190	42.332	93.364
