marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr09_684235	0.548685638689248	121.526	Chr09_3462696	124.035	2.509
Chr09_684235	0.582631898318151	121.526	Chr09_3760677	140.173	18.647
Chr09_684235	0.0224789762429588	121.526	Chr09_25223928	91.96	29.566
Chr09_684235	0.430080484642314	121.526	Chr09_28472457	116.121	5.405
Chr09_684235	0.0166547912688835	121.526	Chr09_29835193	113.849	7.67699999999999
Chr09_684235	0.00177183897056334	121.526	Chr09_53986708	109.095	12.431
Chr09_684235	0.359869777621821	121.526	Chr09_55240684	110.525	11.001
Chr09_684235	0.285908698982552	121.526	Chr09_59953210	93.061	28.465
Chr09_684235	0.385134392371367	121.526	Chr09_62140718	115.66	5.866
Chr09_684235	0.00537886344493259	121.526	Chr09_73167486	100.797	20.729
Chr09_684235	0.407861402534774	121.526	Chr09_76617369	128.707	7.181
Chr09_684235	0.0109298246726906	121.526	Chr09_83810977	95.959	25.567
Chr09_684235	0.056592963957088	121.526	Chr09_95651880	6.177	115.349
Chr09_684235	0.202550735196434	121.526	Chr09_111456880	0	121.526
Chr09_684235	0.409157158092791	121.526	Chr09_111456911	8.283	113.243
Chr09_684235	0.438993360010566	121.526	Chr09_111605290	6.743	114.783
Chr09_684235	0.238589691854249	121.526	Chr09_111606103	5.86	115.666
Chr09_684235	0.202550735196434	121.526	Chr09_112627925	2.401	119.125
Chr09_684235	0.223513599648754	121.526	Chr09_112627974	4.541	116.985
Chr09_684235	0.23855630138544	121.526	Chr09_129303417	86.687	34.839
Chr09_684235	0.233271093343865	121.526	Chr09_130411564	17.685	103.841
Chr09_684235	0.167485187479258	121.526	Chr09_131144770	87.136	34.39
Chr09_684235	0.00537886344493259	121.526	Chr09_135039763	85.484	36.042
Chr09_684235	0.00537886344493259	121.526	Chr09_137139184	86.555	34.971
Chr09_684235	0.14764849886959	121.526	Chr09_152613118	81.849	39.677
Chr09_684235	0.0059413889559443	121.526	Chr09_165133955	90.944	30.582
Chr09_684235	0.215523731349751	121.526	Chr09_169654763	88.597	32.929
Chr09_684235	0.131774796485657	121.526	Chr09_172121215	81.856	39.67
Chr09_684235	0.00909067628902562	121.526	Chr09_180364649	83.457	38.069
Chr09_684235	0.131774796485657	121.526	Chr09_183303361	80.052	41.474
Chr09_684235	0.118384847148795	121.526	Chr09_183519753	80.907	40.619
Chr09_684235	0.118384847148795	121.526	Chr09_183832540	80.237	41.289
Chr09_684235	0.207534760907101	121.526	Chr09_186879709	7.426	114.1
Chr09_684235	0.13089770821529	121.526	Chr09_190101133	79.492	42.034
Chr09_684235	0.106709438248023	121.526	Chr09_190101176	79.93	41.596
Chr09_684235	0.269028326032715	121.526	Chr09_191532122	80.698	40.828
Chr09_684235	0.00537886344493259	121.526	Chr09_192920920	81.219	40.307
Chr09_684235	0.0059413889559443	121.526	Chr09_195854630	80.999	40.527
Chr09_684235	0.00537886344493259	121.526	Chr09_248648432	83.136	38.39
Chr09_684235	0.0224789762429588	121.526	Chr09_283728054	81.845	39.681
Chr09_684235	0.0909580734988018	121.526	Chr09_291778323	77.17	44.356
Chr09_684235	0.0166547912688835	121.526	Chr09_299437224	82.387	39.139
Chr09_684235	0.085966537645424	121.526	Chr09_300947779	76.562	44.964
Chr09_684235	0.00537886344493259	121.526	Chr09_301812218	77.719	43.807
Chr09_684235	0.00537886344493259	121.526	Chr09_303083203	78.836	42.69
Chr09_684235	0.266079077413538	121.526	Chr09_306465765	77.979	43.547
Chr09_684235	0.00537886344493259	121.526	Chr09_322504114	75.666	45.86
Chr09_684235	0.0109298246726906	121.526	Chr09_334043919	81.157	40.369
Chr09_684235	0.233271093343865	121.526	Chr09_345845512	76.787	44.739
Chr09_684235	0.233271093343865	121.526	Chr09_349747018	76.133	45.393
Chr09_684235	0.24396673650211	121.526	Chr09_350920076	72.086	49.44
Chr09_684235	0.00669300865140794	121.526	Chr09_351276466	78.342	43.184
Chr09_684235	0.215523731349751	121.526	Chr09_355495163	65.889	55.637
Chr09_684235	0.0115983127805099	121.526	Chr09_355495187	75.606	45.92
Chr09_684235	0.233271093343865	121.526	Chr09_356612802	75.005	46.521
Chr09_684235	0.233271093343865	121.526	Chr09_356614345	75.529	45.997
Chr09_684235	0.137737020374097	121.526	Chr09_357542580	46.991	74.535
Chr09_684235	0.238589691854249	121.526	Chr09_362796664	67.972	53.554
Chr09_684235	0.233271093343865	121.526	Chr09_365225275	67.227	54.299
Chr09_684235	0.00482310877289787	121.526	Chr09_367831492	77.624	43.902
Chr09_684235	0.698649566954881	121.526	Chr09_367979869	68.035	53.491
Chr09_684235	0.227021218359489	121.526	Chr09_368676806	65.135	56.391
Chr09_684235	0.00884551128349739	121.526	Chr09_368676849	74.192	47.334
Chr09_684235	0.00827435086449399	121.526	Chr09_370475281	72.989	48.537
Chr09_684235	0.00712828939163491	121.526	Chr09_376376915	70.943	50.583
Chr09_684235	0.386521789721705	121.526	Chr09_377048768	70.638	50.888
Chr09_684235	0.233271093343865	121.526	Chr09_377851640	70.413	51.113
Chr09_684235	0.00367949391510199	121.526	Chr09_380748104	68.413	53.113
Chr09_684235	0.207832031215241	121.526	Chr09_383044317	57.226	64.3
Chr09_684235	0.184102895310091	121.526	Chr09_383461534	63.086	58.44
Chr09_684235	0.148348080867513	121.526	Chr09_384713596	63.97	57.556
Chr09_684235	0.0123711137154496	121.526	Chr09_385396398	63.506	58.02
Chr09_684235	0.15996013957746	121.526	Chr09_385700312	62.774	58.752
Chr09_684235	0.00242747397874527	121.526	Chr09_387933685	61.698	59.828
Chr09_684235	0.1755575797901	121.526	Chr09_389506758	60.465	61.061
Chr09_684235	0.058885456246799	121.526	Chr09_391754140	59.138	62.388
Chr09_684235	0.00192598542240659	121.526	Chr09_392113518	59.456	62.07
Chr09_684235	0.221762117460148	121.526	Chr09_397610482	54.904	66.622
Chr09_684235	0.0619552180845875	121.526	Chr09_398429041	50.486	71.04
Chr09_684235	0.228009993195756	121.526	Chr09_399552737	51.17	70.356
Chr09_684235	0.0335643836966844	121.526	Chr09_400934862	53.752	67.774
Chr09_684235	0.187330109030405	121.526	Chr09_404054976	46.903	74.623
Chr09_684235	0.142646721305085	121.526	Chr09_413151232	28.955	92.571
Chr09_684235	0.227021218359489	121.526	Chr09_416113771	37.867	83.659
Chr09_684235	0.174135648738356	121.526	Chr09_416483439	41.488	80.038
Chr09_684235	0.481403959706503	121.526	Chr09_417709740	35.953	85.573
Chr09_684235	0.0055399605873148	121.526	Chr09_420315727	33.671	87.855
Chr09_684235	0.10834563479899	121.526	Chr09_423005386	26.856	94.67
Chr09_684235	0.14768387273123	121.526	Chr09_423583766	28.2	93.326
Chr09_684235	0.0109298246726906	121.526	Chr09_430690314	15.755	105.771
Chr09_684235	0.26705947910325	121.526	Chr09_436692517	19.744	101.782
Chr09_684235	0.000936189158242444	121.526	Chr09_441841657	12.058	109.468
Chr09_684235	0.000789997061462384	121.526	Chr09_444666688	12.979	108.547
Chr09_684235	0.179291657471326	121.526	Chr09_447878309	9.299	112.227
Chr09_684235	0.114023179160213	121.526	Chr09_447902332	9.76	111.766
Chr09_684235	0.000628668963129552	121.526	Chr09_450004747	9.773	111.753
Chr09_684235	0.0102528059577436	121.526	Chr09_450543915	10.497	111.029
Chr09_684235	0.047458321000299	121.526	Chr09_452619924	18.898	102.628
Chr09_684235	0.201314536968842	121.526	Chr09_452619935	19.377	102.149
Chr09_684235	0.27751216277115	121.526	Chr09_454421369	17.987	103.539
Chr09_684235	0.228009993195756	121.526	Chr09_457696997	5.345	116.181
