marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr21_14122645	0.916197576649785	0	Chr21_20851406	1.977	1.977
Chr21_14122645	0.853319983982189	0	Chr21_27120340	6.109	6.109
Chr21_14122645	0.710761247494719	0	Chr21_29216648	12.145	12.145
Chr21_14122645	0.651915510407344	0	Chr21_47662158	14.822	14.822
Chr21_14122645	0.534968008100672	0	Chr21_65688191	23.097	23.097
Chr21_14122645	0.270184698515421	0	Chr21_70369560	35.072	35.072
Chr21_14122645	0.252970728099219	0	Chr21_72651066	40.42	40.42
Chr21_14122645	0.146867108363456	0	Chr21_81072048	56.832	56.832
Chr21_14122645	0.134942673811715	0	Chr21_82473253	59.22	59.22
Chr21_14122645	0.00281485358256146	0	Chr21_83397079	62.996	62.996
Chr21_14122645	0.0389229034552792	0	Chr21_101931494	56.995	56.995
Chr21_14122645	0.0348163528597708	0	Chr21_112599519	68.304	68.304
Chr21_14122645	0.0520364016611908	0	Chr21_112605445	68.698	68.698
Chr21_14122645	0.066172557482297	0	Chr21_116184458	120.669	120.669
Chr21_14122645	0.143139611093239	0	Chr21_119870958	71.03	71.03
Chr21_14122645	0.133004006990728	0	Chr21_120935821	50.945	50.945
Chr21_14122645	0.164454987110455	0	Chr21_138855717	55.249	55.249
Chr21_14122645	0.146867108363456	0	Chr21_144527482	59.709	59.709
Chr21_14122645	0.00136566681637105	0	Chr21_145983901	36.88	36.88
Chr21_14122645	0.252970728099219	0	Chr21_146932416	42.421	42.421
Chr21_14122645	0.226596329800284	0	Chr21_147654756	43.994	43.994
Chr21_14122645	0.0111843703917217	0	Chr21_161777851	74.08	74.08
Chr21_14122645	0.140313484550176	0	Chr21_161979472	72.171	72.171
Chr21_14122645	1.07121823550627e-05	0	Chr21_162960417	73.666	73.666
Chr21_14122645	0.143139611093239	0	Chr21_203177933	70.403	70.403
Chr21_14122645	3.78577027660066e-05	0	Chr21_203474586	71.454	71.454
Chr21_14122645	0.143139611093239	0	Chr21_205665220	72.67	72.67
Chr21_14122645	0.0111843703917217	0	Chr21_207548250	71.759	71.759
Chr21_14122645	0.0947082269127506	0	Chr21_226241777	79.67	79.67
Chr21_14122645	0.0147657425220636	0	Chr21_226813551	80.529	80.529
Chr21_14122645	0.574771429393953	0	Chr21_241423030	20.553	20.553
Chr21_14122645	0.00537396674132952	0	Chr21_243348552	77.583	77.583
Chr21_14122645	0.13738113360699	0	Chr21_279294077	73.843	73.843
Chr21_14122645	0.140313484550176	0	Chr21_299401853	74.592	74.592
Chr21_14122645	0.311110551177114	0	Chr21_306414783	79.075	79.075
Chr21_14122645	0.00718323805004711	0	Chr21_308531201	78.401	78.401
Chr21_14122645	0.0947082269127506	0	Chr21_310579072	81.052	81.052
Chr21_14122645	0.151993713218798	0	Chr21_310897163	83.424	83.424
Chr21_14122645	0.0673659277711049	0	Chr21_316361978	83.958	83.958
Chr21_14122645	0.0089778126000497	0	Chr21_331077768	87.355	87.355
Chr21_14122645	0.00111784249528545	0	Chr21_343413882	98.234	98.234
Chr21_14122645	0.00020459165779609	0	Chr21_348472353	66.206	66.206
Chr21_14122645	0.151994830986636	0	Chr21_351414747	83.515	83.515
Chr21_14122645	0.00136566681637105	0	Chr21_364988631	102.304	102.304
Chr21_14122645	0.0111843703917217	0	Chr21_379682701	110.622	110.622
Chr21_14122645	0.00685578779212122	0	Chr21_387624414	117.654	117.654
Chr21_14122645	0.0103523447230505	0	Chr21_392496466	123.573	123.573
Chr21_14122645	0.00113547312196064	0	Chr21_395786372	126.57	126.57
Chr21_14122645	0.02186583707109	0	Chr21_395996018	121.13	121.13
Chr21_14122645	0.00188938209986765	0	Chr21_400099598	128.806	128.806
Chr21_14122645	0.00188938209986765	0	Chr21_400150120	127.593	127.593
Chr21_14122645	0.00113547312196064	0	Chr21_402922084	128.446	128.446
