marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr07_364376	0.0768212590940082	173.736	Chr07_5204116	164.917	8.81899999999999
Chr07_364376	0.239945508150738	173.736	Chr07_13415453	151.368	22.368
Chr07_364376	0.102914703228403	173.736	Chr07_18148896	134.039	39.697
Chr07_364376	0.117538358050174	173.736	Chr07_25993123	154.025	19.711
Chr07_364376	0.166721147523969	173.736	Chr07_26159563	153.451	20.285
Chr07_364376	0.097103623927159	173.736	Chr07_26159564	152.636	21.1
Chr07_364376	0.170107240430797	173.736	Chr07_33837932	135.81	37.926
Chr07_364376	0.0206160778627146	173.736	Chr07_33865612	127.678	46.058
Chr07_364376	0.125342341463237	173.736	Chr07_34212779	133.311	40.425
Chr07_364376	0.000130215850191404	173.736	Chr07_38516989	129.092	44.644
Chr07_364376	0.0831013602404645	173.736	Chr07_39013081	128.139	45.597
Chr07_364376	0.157399842079813	173.736	Chr07_41579674	129.711	44.025
Chr07_364376	0.142305340803839	173.736	Chr07_41753975	127.479	46.257
Chr07_364376	0.00654213251417561	173.736	Chr07_42860865	120.531	53.205
Chr07_364376	0.0175781267653578	173.736	Chr07_48381795	119.371	54.365
Chr07_364376	0.0176069653704529	173.736	Chr07_48993090	115.672	58.064
Chr07_364376	0.00883892687141231	173.736	Chr07_50056470	122.076	51.66
Chr07_364376	0.0026694273821771	173.736	Chr07_52325284	115.438	58.298
Chr07_364376	0.014663704226958	173.736	Chr07_55880330	116.061	57.675
Chr07_364376	0.00236391699341477	173.736	Chr07_61376848	114.539	59.197
Chr07_364376	0.00604934165456784	173.736	Chr07_61376851	111.038	62.698
Chr07_364376	0.0026694273821771	173.736	Chr07_65024696	113.485	60.251
Chr07_364376	0.00303256800648482	173.736	Chr07_69365283	113.771	59.965
Chr07_364376	0.00647165628369014	173.736	Chr07_69617507	112.213	61.523
Chr07_364376	0.0202550076756906	173.736	Chr07_69627493	113.941	59.795
Chr07_364376	0.00411705818051868	173.736	Chr07_72776990	111.486	62.25
Chr07_364376	0.00108672644783238	173.736	Chr07_72777062	112.96	60.776
Chr07_364376	0.00273606686626686	173.736	Chr07_74934803	107.024	66.712
Chr07_364376	0.00415895127161555	173.736	Chr07_92728618	106.561	67.175
Chr07_364376	0.00421914155633375	173.736	Chr07_94814670	102.476	71.26
Chr07_364376	0.00525702377525511	173.736	Chr07_99787063	108.019	65.717
Chr07_364376	0.00322087698915377	173.736	Chr07_102399983	107.7	66.036
Chr07_364376	0.00164124235379008	173.736	Chr07_103055291	108.628	65.108
Chr07_364376	0.0108997332435602	173.736	Chr07_124679170	99.653	74.083
Chr07_364376	0.0038827676778692	173.736	Chr07_151719133	103.374	70.362
Chr07_364376	0.000428072728574315	173.736	Chr07_156597488	103.934	69.802
Chr07_364376	0.00554247499647207	173.736	Chr07_160442064	106.249	67.487
