marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr07_364376	0.278185017350107	173.736	Chr07_5204116	164.917	8.81899999999999
Chr07_364376	0.166976980695017	173.736	Chr07_13415453	151.368	22.368
Chr07_364376	0.0647846322810286	173.736	Chr07_18148896	134.039	39.697
Chr07_364376	0.173294585267125	173.736	Chr07_25993123	154.025	19.711
Chr07_364376	0.148550506218739	173.736	Chr07_26159563	153.451	20.285
Chr07_364376	0.1426456499821	173.736	Chr07_26159564	152.636	21.1
Chr07_364376	0.000146051865903131	173.736	Chr07_33837932	135.81	37.926
Chr07_364376	0.101038887629669	173.736	Chr07_34212779	133.311	40.425
Chr07_364376	0.0488273768365745	173.736	Chr07_38516989	129.092	44.644
Chr07_364376	0.0714286928676212	173.736	Chr07_39013081	128.139	45.597
Chr07_364376	0.0618332661657598	173.736	Chr07_41579674	129.711	44.025
Chr07_364376	0.0717832269667628	173.736	Chr07_41753975	127.479	46.257
Chr07_364376	0.0248130651156911	173.736	Chr07_42860865	120.531	53.205
Chr07_364376	0.122106079273472	173.736	Chr07_48381795	119.371	54.365
Chr07_364376	0.0229642248309501	173.736	Chr07_48993090	115.672	58.064
Chr07_364376	0.0405569154378794	173.736	Chr07_50056470	122.076	51.66
Chr07_364376	0.0717614272227748	173.736	Chr07_52217010	123.316	50.42
Chr07_364376	1.86919276548491e-07	173.736	Chr07_52325284	115.438	58.298
Chr07_364376	0.0540137072714628	173.736	Chr07_55880330	116.061	57.675
Chr07_364376	0.015699490758232	173.736	Chr07_61376848	114.539	59.197
Chr07_364376	0.0316395151133045	173.736	Chr07_61376851	111.038	62.698
Chr07_364376	0.00356374103223825	173.736	Chr07_65024696	113.485	60.251
Chr07_364376	0.0068058948151923	173.736	Chr07_69365283	113.771	59.965
Chr07_364376	0.00239718923537363	173.736	Chr07_69617507	112.213	61.523
Chr07_364376	0.000103474854774101	173.736	Chr07_69627493	113.941	59.795
Chr07_364376	0.00100470534622468	173.736	Chr07_72776990	111.486	62.25
Chr07_364376	0.000804646500748497	173.736	Chr07_72777062	112.96	60.776
Chr07_364376	0.0210081968093054	173.736	Chr07_74934803	107.024	66.712
Chr07_364376	0.000202533804804994	173.736	Chr07_92728618	106.561	67.175
Chr07_364376	3.05776532637813e-05	173.736	Chr07_99787063	108.019	65.717
Chr07_364376	0.00176019388429697	173.736	Chr07_102399983	107.7	66.036
Chr07_364376	3.05776532637813e-05	173.736	Chr07_103055291	108.628	65.108
Chr07_364376	0.0176942200694579	173.736	Chr07_124679170	99.653	74.083
Chr07_364376	0.00165369792534516	173.736	Chr07_151719133	103.374	70.362
Chr07_364376	0.00597856060189165	173.736	Chr07_156597488	103.934	69.802
Chr07_364376	9.47772649668667e-05	173.736	Chr07_160197982	102.765	70.971
Chr07_364376	0.0166793428222635	173.736	Chr07_160442064	106.249	67.487
Chr07_364376	0.000357076928036296	173.736	Chr07_160705468	107.092	66.644
Chr07_364376	0.010068495873576	173.736	Chr07_160956292	96.846	76.89
Chr07_364376	0.00223982339655012	173.736	Chr07_165519240	105.826	67.91
Chr07_364376	0.000894078725219399	173.736	Chr07_166796241	107.438	66.298
Chr07_364376	0.00735808667859207	173.736	Chr07_172148769	104.805	68.931
