marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr15_7325773	0.183123676644312	37.43	Chr15_12505414	19.404	18.026
Chr15_7325773	0.489102640917429	37.43	Chr15_69761749	37.954	0.524000000000001
Chr15_7325773	0.217856082590646	37.43	Chr15_70720413	38.097	0.667000000000002
Chr15_7325773	0.0368581606171179	37.43	Chr15_75201622	32.07	5.36
Chr15_7325773	0.599588454338368	37.43	Chr15_75201668	32.44	4.99
Chr15_7325773	0.227246430978173	37.43	Chr15_76403992	32.846	4.584
Chr15_7325773	0.0368581606171179	37.43	Chr15_77967134	35.305	2.125
Chr15_7325773	0.574655957175844	37.43	Chr15_84530171	38.277	0.847000000000001
Chr15_7325773	0.0136435749832281	37.43	Chr15_103617252	33.015	4.415
Chr15_7325773	0.0368581606171179	37.43	Chr15_128872419	36.456	0.973999999999997
Chr15_7325773	0.022904362858944	37.43	Chr15_138593143	32.796	4.634
Chr15_7325773	0.549390192930666	37.43	Chr15_138740382	32.487	4.943
Chr15_7325773	0.0368581606171179	37.43	Chr15_138804200	32.183	5.247
Chr15_7325773	0.476287200952327	37.43	Chr15_142313412	39.252	1.822
Chr15_7325773	0.222524427217588	37.43	Chr15_166503857	34.093	3.337
Chr15_7325773	0.00671883429847755	37.43	Chr15_168189506	34.668	2.762
Chr15_7325773	0.156839695416023	37.43	Chr15_193256422	37.132	0.298000000000002
Chr15_7325773	0.173940727461989	37.43	Chr15_201840460	37.543	0.113
Chr15_7325773	0.186606234678053	37.43	Chr15_210642504	18.783	18.647
Chr15_7325773	0.172576213280026	37.43	Chr15_213770399	17.351	20.079
Chr15_7325773	0.599588454338368	37.43	Chr15_265284999	37.839	0.408999999999999
Chr15_7325773	0.549390192930666	37.43	Chr15_274040266	33.812	3.618
Chr15_7325773	0.599588454338368	37.43	Chr15_308651902	37.605	0.174999999999997
Chr15_7325773	0.487578545438791	37.43	Chr15_314518281	44.742	7.312
Chr15_7325773	0.0570165779974912	37.43	Chr15_315554521	46.262	8.832
Chr15_7325773	0.574655957175844	37.43	Chr15_323111246	35.72	1.71
Chr15_7325773	0.173940727461989	37.43	Chr15_326337910	37.936	0.506
Chr15_7325773	0.0598964660911218	37.43	Chr15_326513185	37.879	0.448999999999998
Chr15_7325773	0.180756854086205	37.43	Chr15_345038363	52.135	14.705
Chr15_7325773	0.54966189323774	37.43	Chr15_350931215	34.356	3.074
Chr15_7325773	0.171600889083753	37.43	Chr15_351193579	35.604	1.826
Chr15_7325773	0.574655957175844	37.43	Chr15_351628107	38.352	0.921999999999997
Chr15_7325773	0.165666341236774	37.43	Chr15_357630002	39.317	1.887
Chr15_7325773	0.182413091101738	37.43	Chr15_358675172	36.092	1.338
Chr15_7325773	0.0641993841963454	37.43	Chr15_371353327	41.616	4.186
Chr15_7325773	0.574655957175844	37.43	Chr15_373741769	42.269	4.839
Chr15_7325773	0.0919100526029879	37.43	Chr15_374629170	42.384	4.954
Chr15_7325773	0.186606234678053	37.43	Chr15_375398822	43.918	6.488
Chr15_7325773	0.408610054871334	37.43	Chr15_384414438	11.889	25.541
Chr15_7325773	0.186606234678053	37.43	Chr15_387961489	42.12	4.69
