marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr14_2538957	0.00959999565532981	166.755	Chr14_4551131	177.245	10.49
Chr14_2538957	0.00415221827877501	166.755	Chr14_4899692	52.573	114.182
Chr14_2538957	0.0164053130410364	166.755	Chr14_9438058	80.943	85.812
Chr14_2538957	0.00389763722164613	166.755	Chr14_9720375	81.901	84.854
Chr14_2538957	0.0115937565280873	166.755	Chr14_11718964	106.902	59.853
Chr14_2538957	0.0957881756231215	166.755	Chr14_20812212	173.955	7.20000000000002
Chr14_2538957	0.0025035920445517	166.755	Chr14_21688565	169.132	2.37700000000001
Chr14_2538957	0.00848257160016072	166.755	Chr14_25501841	163.698	3.05699999999999
Chr14_2538957	0.00327020293764889	166.755	Chr14_25501858	163.59	3.16499999999999
Chr14_2538957	0.904316380214758	166.755	Chr14_31333710	164.822	1.93299999999999
Chr14_2538957	0.099975728259448	166.755	Chr14_31831467	160.879	5.876
Chr14_2538957	0.835830380875146	166.755	Chr14_31906455	163.319	3.43600000000001
Chr14_2538957	0.108473922195609	166.755	Chr14_34440891	172.962	6.20699999999999
Chr14_2538957	0.106303463395419	166.755	Chr14_40579208	169.982	3.227
Chr14_2538957	0.927107780466118	166.755	Chr14_42108263	171.533	4.77799999999999
Chr14_2538957	0.372137481488546	166.755	Chr14_45106608	146.783	19.972
Chr14_2538957	0.71535764619453	166.755	Chr14_50642457	156.213	10.542
Chr14_2538957	0.0958575694140319	166.755	Chr14_52424052	153.289	13.466
Chr14_2538957	0.097866878156974	166.755	Chr14_52543101	155.286	11.469
Chr14_2538957	0.121066093288881	166.755	Chr14_56252288	142.595	24.16
Chr14_2538957	0.127266740351893	166.755	Chr14_56256535	143.23	23.525
Chr14_2538957	0.000147383293489475	166.755	Chr14_59420358	137.499	29.256
Chr14_2538957	0.00010478037203018	166.755	Chr14_60130900	138.252	28.503
Chr14_2538957	0.0189542739197368	166.755	Chr14_62503331	136.129	30.626
Chr14_2538957	0.00117290688654958	166.755	Chr14_63244407	136.557	30.198
Chr14_2538957	0.0189840008191243	166.755	Chr14_64103037	132.83	33.925
Chr14_2538957	0.00230166990588013	166.755	Chr14_73016602	133.648	33.107
Chr14_2538957	0.00942189691879183	166.755	Chr14_76732201	99.964	66.791
Chr14_2538957	4.9316913041236e-07	166.755	Chr14_76958655	98.711	68.044
Chr14_2538957	0.0165242926945897	166.755	Chr14_86206743	121.41	45.345
Chr14_2538957	0.00159000961918321	166.755	Chr14_86427359	118.876	47.879
Chr14_2538957	0.00610533840326356	166.755	Chr14_86429595	122.012	44.743
Chr14_2538957	0.000531589958114497	166.755	Chr14_90055949	119.054	47.701
Chr14_2538957	0.00523781844817023	166.755	Chr14_91694599	118.2	48.555
Chr14_2538957	0.00799228518776517	166.755	Chr14_96075549	111.817	54.938
Chr14_2538957	0.000213115803739979	166.755	Chr14_97699718	112.434	54.321
Chr14_2538957	0.00749876477006613	166.755	Chr14_126861680	126.622	40.133
Chr14_2538957	0.222997220061725	166.755	Chr14_127546956	125.452	41.303
Chr14_2538957	0.000111736656439076	166.755	Chr14_133268459	130.564	36.191
Chr14_2538957	0.00491976318085114	166.755	Chr14_133268483	129.785	36.97
Chr14_2538957	0.0101937589195526	166.755	Chr14_136180807	127.623	39.132
Chr14_2538957	0.00163274585539847	166.755	Chr14_149544967	129.41	37.345
Chr14_2538957	0.00110864901815681	166.755	Chr14_149545009	129.939	36.816
Chr14_2538957	6.07974135370844e-05	166.755	Chr14_158880246	123.29	43.465
Chr14_2538957	0.234135785372694	166.755	Chr14_168909029	93.877	72.878
Chr14_2538957	0.000201354588972118	166.755	Chr14_209881571	136.355	30.4
Chr14_2538957	0.0780711085150818	166.755	Chr14_211132537	127.202	39.553
Chr14_2538957	0.0802322246927153	166.755	Chr14_224191947	121.126	45.629
Chr14_2538957	0.0049445192396013	166.755	Chr14_224466226	117.581	49.174
Chr14_2538957	0.0352709921743862	166.755	Chr14_226804006	123.962	42.793
