marker1	r2	cM_1	marker2	cM_2	distance_cm
Chr16_9257923	0.0105693730060705	117.156	Chr16_12392692	87.329	29.827
Chr16_9257923	0.671925352637741	117.156	Chr16_13393211	104.514	12.642
Chr16_9257923	0.128593111132388	117.156	Chr16_17391811	105.648	11.508
Chr16_9257923	0.365231774348749	117.156	Chr16_38644174	82.463	34.693
Chr16_9257923	0.0105693730060705	117.156	Chr16_53681165	73.047	44.109
Chr16_9257923	0.267430772910692	117.156	Chr16_90815955	77.325	39.831
Chr16_9257923	0.297856657248377	117.156	Chr16_98867645	75.784	41.372
Chr16_9257923	0.239550182291223	117.156	Chr16_99315956	74.913	42.243
Chr16_9257923	0.0105693730060705	117.156	Chr16_120279368	64.714	52.442
Chr16_9257923	0.246751769411239	117.156	Chr16_142190156	63.846	53.31
Chr16_9257923	0.13116430918329	117.156	Chr16_160369178	65.557	51.599
Chr16_9257923	0.126415091023649	117.156	Chr16_175564982	67.332	49.824
Chr16_9257923	0.0517093112605999	117.156	Chr16_188494319	64.87	52.286
Chr16_9257923	0.273785959830406	117.156	Chr16_196823312	68.539	48.617
Chr16_9257923	0.281807817814015	117.156	Chr16_196823313	67.295	49.861
Chr16_9257923	0.1136663957875	117.156	Chr16_206455006	70.612	46.544
Chr16_9257923	0.467727245154522	117.156	Chr16_218144930	96.662	20.494
Chr16_9257923	0.124034238079497	117.156	Chr16_237784150	65.84	51.316
Chr16_9257923	0.133819178333421	117.156	Chr16_241337815	63.645	53.511
Chr16_9257923	0.0913985508507188	117.156	Chr16_241446155	63.856	53.3
Chr16_9257923	0.487473078353399	117.156	Chr16_251503131	97.605	19.551
Chr16_9257923	0.120494313042637	117.156	Chr16_263001821	104.729	12.427
Chr16_9257923	0.020950617776139	117.156	Chr16_263644843	81.711	35.445
Chr16_9257923	0.114087857452568	117.156	Chr16_265660629	66.748	50.408
Chr16_9257923	0.0797347979642438	117.156	Chr16_268171439	64.533	52.623
Chr16_9257923	0.201249084954025	117.156	Chr16_273544827	59.306	57.85
Chr16_9257923	0.0298978298689953	117.156	Chr16_278128614	53.125	64.031
